Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621787282280.744,12.422
Depth,0,1,1621787282314.088,45.190
Depth,0,2,1621787282348.679,82.259
Depth,0,3,1621787282384.573,110.881
Depth,0,4,1621787282421.767,148.529
Depth,0,5,1621787282460.264,177.502
Depth,0,6,1621787282500.064,211.003
Depth,0,7,1621787282538.530,244.399
Depth,0,8,1621787282576.332,277.726
Depth,0,9,1621787282614.404,311.284
Depth,0,10,1621787282652.745,344.625
Depth,0,11,1621787282691.360,377.827
Depth,0,12,1621787282730.189,411.123
Depth,0,13,1621787282769.277,445.148
Depth,0,14,1621787282808.783,478.609
Depth,0,15,1621787282846.497,511.793
Depth,0,16,1621787282884.174,544.870
Depth,0,17,1621787282921.873,578.233
Depth,0,18,1621787282958.770,611.697
Depth,0,19,1621787282995.535,644.971
Depth,0,20,1621787283031.900,678.640
Depth,0,21,1621787283068.035,711.987
Depth,0,22,1621787283103.997,745.055
Depth,0,23,1621787283139.697,778.300
Depth,0,24,1621787283175.190,813.027
Depth,0,25,1621787283210.496,845.333
Depth,0,26,1621787283245.622,878.565
Depth,0,27,1621787283280.562,912.267
Depth,0,28,1621787283315.312,945.152
Depth,0,29,1621787283349.942,978.889
Depth,0,30,1621787283384.403,1011.842
Depth,0,31,1621787283418.680,1044.782
Depth,0,32,1621787283452.722,1078.047
Depth,0,33,1621787283486.859,1111.411
Depth,0,34,1621787283520.828,1144.764
Depth,0,35,1621787283554.591,1178.230
Depth,0,36,1621787283588.386,1211.464
Depth,0,37,1621787283622.023,1244.658
Depth,0,38,1621787283655.501,1278.231
Depth,0,39,1621787283688.989,1315.128
Depth,0,40,1621787283722.327,1344.731
Depth,0,41,1621787283755.516,1378.572
Depth,0,42,1621787283788.763,1411.712
Depth,0,43,1621787283821.871,1444.674
Depth,0,44,1621787283854.839,1478.266
Depth,0,45,1621787283887.842,1511.818
Depth,0,46,1621787283920.790,1545.038
Depth,0,47,1621787283953.612,1578.185
Depth,0,48,1621787283986.307,1611.539
Depth,0,49,1621787284018.875,1644.774
Depth,0,50,1621787284051.316,1678.835
Depth,0,51,1621787284083.631,1711.526
Depth,0,52,1621787284115.819,1744.957
Depth,0,53,1621787284147.881,1778.173
Depth,0,54,1621787284179.816,1812.304
Depth,0,55,1621787284211.624,1844.776
Depth,0,56,1621787284243.305,1878.286
Depth,0,57,1621787284274.859,1911.713
Depth,0,58,1621787284306.287,1944.971
Depth,0,59,1621787284337.588,1978.312
Depth,0,60,1621787284368.763,2011.930
Depth,0,61,1621787284399.811,2045.081
Depth,0,62,1621787284430.732,2078.337
Depth,0,63,1621787284461.527,2111.723
Depth,0,64,1621787284492.195,2145.048
Depth,0,65,1621787284522.736,2178.253
Depth,0,66,1621787284553.151,2211.979
