Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621784923400.458,13.340
Depth,0,1,1621784923433.802,45.803
Depth,0,2,1621784923468.401,82.413
Depth,0,3,1621784923504.299,111.585
Depth,0,4,1621784923541.495,146.154
Depth,0,5,1621784923579.991,178.637
Depth,0,6,1621784923619.785,211.637
Depth,0,7,1621784923658.155,245.695
Depth,0,8,1621784923695.926,278.615
Depth,0,9,1621784923733.962,312.118
Depth,0,10,1621784923772.266,345.369
Depth,0,11,1621784923810.837,379.035
Depth,0,12,1621784923849.647,412.700
Depth,0,13,1621784923888.716,448.137
Depth,0,14,1621784923928.045,487.031
Depth,0,15,1621784923967.635,513.870
Depth,0,16,1621784924007.250,547.166
Depth,0,17,1621784924045.432,580.326
Depth,0,18,1621784924083.617,614.622
Depth,0,19,1621784924121.656,647.421
Depth,0,20,1621784924158.643,679.629
Depth,0,21,1621784924195.489,713.657
Depth,0,22,1621784924232.138,746.932
Depth,0,23,1621784924268.253,779.263
Depth,0,24,1621784924304.179,813.498
Depth,0,25,1621784924339.916,848.207
Depth,0,26,1621784924375.465,879.044
Depth,0,27,1621784924410.824,912.668
Depth,0,28,1621784924445.995,945.546
Depth,0,29,1621784924481.348,978.535
Depth,0,30,1621784924516.883,1012.128
Depth,0,31,1621784924552.288,1045.277
Depth,0,32,1621784924587.564,1078.673
Depth,0,33,1621784924622.710,1112.247
Depth,0,34,1621784924657.358,1145.704
Depth,0,35,1621784924691.844,1178.824
Depth,0,36,1621784924726.172,1212.034
Depth,0,37,1621784924760.217,1246.186
Depth,0,38,1621784924794.091,1278.654
Depth,0,39,1621784924827.793,1312.356
Depth,0,40,1621784924861.381,1345.550
Depth,0,41,1621784924894.800,1378.738
Depth,0,42,1621784924928.049,1412.163
Depth,0,43,1621784924961.275,1445.527
Depth,0,44,1621784924994.339,1478.902
Depth,0,45,1621784925027.240,1512.368
Depth,0,46,1621784925060.181,1545.486
Depth,0,47,1621784925092.968,1578.626
Depth,0,48,1621784925125.602,1612.180
Depth,0,49,1621784925158.260,1645.649
Depth,0,50,1621784925190.867,1678.856
Depth,0,51,1621784925223.332,1712.379
Depth,0,52,1621784925255.868,1745.473
Depth,0,53,1621784925288.272,1778.673
