Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621787352551.074,12.500
Depth,0,1,1621787352584.418,45.149
Depth,0,2,1621787352619.007,79.225
Depth,0,3,1621787352654.900,111.067
Depth,0,4,1621787352692.096,144.401
Depth,0,5,1621787352730.595,178.046
Depth,0,6,1621787352770.398,211.090
Depth,0,7,1621787352807.835,244.911
Depth,0,8,1621787352845.556,278.102
Depth,0,9,1621787352883.561,311.420
Depth,0,10,1621787352921.850,344.712
Depth,0,11,1621787352960.429,377.942
Depth,0,12,1621787352999.186,411.632
Depth,0,13,1621787353038.207,445.033
Depth,0,14,1621787353077.493,484.036
Depth,0,15,1621787353117.044,511.874
Depth,0,16,1621787353156.606,544.757
Depth,0,17,1621787353194.753,578.885
Depth,0,18,1621787353232.905,611.898
Depth,0,19,1621787353270.973,645.104
Depth,0,20,1621787353307.941,678.377
Depth,0,21,1621787353344.773,712.086
Depth,0,22,1621787353381.409,745.007
Depth,0,23,1621787353417.517,779.731
Depth,0,24,1621787353453.440,812.056
Depth,0,25,1621787353489.178,846.528
Depth,0,26,1621787353524.732,879.264
Depth,0,27,1621787353560.100,912.800
Depth,0,28,1621787353595.284,946.022
Depth,0,29,1621787353630.647,978.986
Depth,0,30,1621787353666.179,1012.254
Depth,0,31,1621787353701.583,1045.154
Depth,0,32,1621787353736.860,1078.342
Depth,0,33,1621787353772.010,1112.005
Depth,0,34,1621787353806.659,1144.829
Depth,0,35,1621787353841.149,1178.271
Depth,0,36,1621787353875.481,1211.561
Depth,0,37,1621787353909.531,1244.923
Depth,0,38,1621787353943.413,1278.319
Depth,0,39,1621787353977.125,1312.866
Depth,0,40,1621787354010.724,1344.811
Depth,0,41,1621787354044.156,1378.885
Depth,0,42,1621787354077.420,1411.779
Depth,0,43,1621787354110.644,1444.927
Depth,0,44,1621787354143.753,1478.360
Depth,0,45,1621787354176.703,1511.967
Depth,0,46,1621787354209.661,1545.072
Depth,0,47,1621787354242.468,1578.318
Depth,0,48,1621787354275.123,1612.480
Depth,0,49,1621787354307.855,1645.054
Depth,0,50,1621787354340.447,1678.989
Depth,0,51,1621787354372.897,1712.062
Depth,0,52,1621787354405.386,1745.086
Depth,0,53,1621787354437.850,1779.494
Depth,0,54,1621787354470.186,1811.910
Depth,0,55,1621787354502.393,1845.160
Depth,0,56,1621787354534.469,1878.485
Depth,0,57,1621787354566.418,1912.215
Depth,0,58,1621787354598.239,1945.145
Depth,0,59,1621787354629.930,1978.676
Depth,0,60,1621787354661.492,2011.875
Depth,0,61,1621787354692.926,2045.207
Depth,0,62,1621787354724.231,2078.424
Depth,0,63,1621787354755.407,2112.092
Depth,0,64,1621787354786.454,2145.045
Depth,0,65,1621787354817.372,2178.367
Depth,0,66,1621787354848.161,2211.709
Depth,0,67,1621787354878.822,2245.038
Depth,0,68,1621787354909.353,2278.415
Depth,0,69,1621787354939.755,2311.994
Depth,0,70,1621787354970.029,2345.167
Depth,0,71,1621787355000.174,2378.442
Depth,0,72,1621787355030.190,2411.873
Depth,0,73,1621787355060.077,2445.086
Depth,0,74,1621787355089.835,2478.428
Depth,0,75,1621787355119.465,2511.902
Depth,0,76,1621787355148.965,2545.154
Depth,0,77,1621787355178.337,2578.624
Depth,0,78,1621787355207.580,2612.070
Depth,0,79,1621787355236.694,2645.150
Depth,0,80,1621787355265.679,2678.486
Depth,0,81,1621787355294.536,2712.125
Depth,0,82,1621787355327.814,2745.260
Depth,0,83,1621787355361.087,2778.815
Depth,0,84,1621787355394.352,2812.115
Depth,0,85,1621787355427.610,2845.121
Depth,0,86,1621787355460.860,2879.176
Depth,0,87,1621787355494.104,2911.981
Depth,0,88,1621787355527.340,2946.367
Depth,0,89,1621787355560.569,2978.594
Depth,0,90,1621787355593.791,3012.084
Depth,0,91,1621787355627.006,3045.531
Depth,0,92,1621787355660.213,3078.788
Depth,0,93,1621787355693.413,3112.475
Depth,0,94,1621787355726.606,3145.192
Depth,0,95,1621787355759.792,3178.878
Depth,0,96,1621787355792.970,3212.023
Depth,0,97,1621787355826.141,3245.857
Depth,0,98,1621787355859.305,3278.770
Depth,0,99,1621787355892.462,3312.201
Depth,0,100,1621787355925.612,3345.657
Depth,0,101,1621787355958.754,3378.737
Depth,0,102,1621787355991.890,3412.057
Depth,0,103,1621787356025.018,3445.263
Depth,0,104,1621787356058.138,3478.685
Depth,0,105,1621787356091.252,3512.157
Depth,0,106,1621787356124.359,3545.835
Depth,0,107,1621787356157.458,3578.982
Depth,0,108,1621787356190.550,3612.203
Depth,0,109,1621787356223.634,3645.376
Depth,0,110,1621787356256.711,3678.906
Depth,0,111,1621787356289.785,3712.226
Depth,0,112,1621787356323.186,3745.643
Depth,0,113,1621787356356.556,3783.408
Depth,0,114,1621787356390.494,3812.067
Depth,0,115,1621787356424.439,3845.230
Depth,0,116,1621787356458.392,3878.776
Depth,0,117,1621787356492.354,3912.546
Depth,0,118,1621787356526.323,3945.473
Depth,0,119,1621787356560.300,3978.717
Depth,0,120,1621787356594.285,4012.181
Depth,0,121,1621787356628.278,4045.280
Depth,0,122,1621787356662.278,4079.028
Depth,0,123,1621787356696.287,4112.241
Depth,0,124,1621787356730.303,4145.927
Depth,0,125,1621787356764.328,4178.976
Depth,0,126,1621787356798.361,4212.495
Depth,0,127,1621787356832.401,4245.736
Depth,0,128,1621787356866.449,4278.838
Depth,0,129,1621787356900.506,4312.420
Depth,0,130,1621787356934.570,4345.784
Depth,0,131,1621787356968.642,4378.990
