Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621784748567.914,12.423
Depth,0,1,1621784748601.258,45.108
Depth,0,2,1621784748635.848,78.312
Depth,0,3,1621784748671.737,110.916
Depth,0,4,1621784748708.927,145.207
Depth,0,5,1621784748747.417,177.756
Depth,0,6,1621784748787.207,210.935
Depth,0,7,1621784748825.795,244.438
Depth,0,8,1621784748863.608,277.941
Depth,0,9,1621784748901.691,311.055
Depth,0,10,1621784748940.042,345.024
Depth,0,11,1621784748978.663,377.773
Depth,0,12,1621784749017.497,411.127
Depth,0,13,1621784749056.588,444.811
Depth,0,14,1621784749095.938,485.007
Depth,0,15,1621784749135.544,511.162
Depth,0,16,1621784749175.093,544.491
Depth,0,17,1621784749213.295,577.854
Depth,0,18,1621784749251.499,611.263
Depth,0,19,1621784749289.672,644.864
Depth,0,20,1621784749326.681,678.026
Depth,0,21,1621784749363.550,711.229
Depth,0,22,1621784749400.277,744.806
Depth,0,23,1621784749436.862,777.872
Depth,0,24,1621784749473.305,811.402
Depth,0,25,1621784749509.606,844.990
Depth,0,26,1621784749545.936,877.872
Depth,0,27,1621784749582.272,911.307
Depth,0,28,1621784749618.494,944.880
Depth,0,29,1621784749654.603,978.132
Depth,0,30,1621784749690.598,1011.551
Depth,0,31,1621784749725.788,1045.013
Depth,0,32,1621784749760.806,1077.980
Depth,0,33,1621784749795.651,1111.306
Depth,0,34,1621784749830.108,1145.085
Depth,0,35,1621784749864.375,1178.098
Depth,0,36,1621784749898.452,1211.339
Depth,0,37,1621784749932.356,1245.114
Depth,0,38,1621784749966.070,1278.036
Depth,0,39,1621784749999.594,1311.376
Depth,0,40,1621784750033.044,1345.173
Depth,0,41,1621784750066.361,1378.095
Depth,0,42,1621784750099.496,1411.573
Depth,0,43,1621784750132.616,1445.157
Depth,0,44,1621784750165.562,1478.120
Depth,0,45,1621784750198.336,1511.703
Depth,0,46,1621784750230.936,1544.630
Depth,0,47,1621784750263.315,1578.209
Depth,0,48,1621784750296.561,1611.302
Depth,0,49,1621784750329.686,1645.026
Depth,0,50,1621784750362.687,1678.225
Depth,0,51,1621784750395.626,1711.502
Depth,0,52,1621784750428.444,1745.128
Depth,0,53,1621784750461.139,1778.381
Depth,0,54,1621784750493.844,1811.535
Depth,0,55,1621784750526.431,1845.067
Depth,0,56,1621784750558.902,1878.515
Depth,0,57,1621784750591.254,1911.729
Depth,0,58,1621784750623.490,1945.436
Depth,0,59,1621784750655.608,1978.638
Depth,0,60,1621784750687.608,2011.882
Depth,0,61,1621784750719.491,2045.228
Depth,0,62,1621784750751.257,2078.526
Depth,0,63,1621784750782.906,2111.951
Depth,0,64,1621784750814.437,2145.307
Depth,0,65,1621784750845.851,2178.608
Depth,0,66,1621784750877.147,2211.792
Depth,0,67,1621784750908.327,2245.431
Depth,0,68,1621784750939.388,2278.386
Depth,0,69,1621784750970.333,2312.192
Depth,0,70,1621784751001.160,2345.308
Depth,0,71,1621784751031.870,2378.184
Depth,0,72,1621784751062.462,2411.904
Depth,0,73,1621784751092.936,2445.027
Depth,0,74,1621784751123.294,2478.362
Depth,0,75,1621784751153.534,2511.549
Depth,0,76,1621784751183.657,2545.390
Depth,0,77,1621784751213.662,2578.260
Depth,0,78,1621784751243.550,2611.714
Depth,0,79,1621784751273.321,2645.203
Depth,0,80,1621784751302.974,2678.416
Depth,0,81,1621784751332.510,2711.764
Depth,0,82,1621784751361.929,2745.341
Depth,0,83,1621784751391.208,2778.281
Depth,0,84,1621784751424.499,2811.892
Depth,0,85,1621784751457.777,2845.186
Depth,0,86,1621784751491.043,2878.475
Depth,0,87,1621784751524.296,2912.099
Depth,0,88,1621784751557.537,2945.167
Depth,0,89,1621784751590.766,2978.534
Depth,0,90,1621784751623.982,3011.711
Depth,0,91,1621784751657.186,3045.593
Depth,0,92,1621784751690.377,3078.434
Depth,0,93,1621784751723.556,3111.861
Depth,0,94,1621784751756.723,3145.345
Depth,0,95,1621784751789.877,3178.423
Depth,0,96,1621784751823.018,3211.755
Depth,0,97,1621784751856.147,3245.488
Depth,0,98,1621784751889.264,3278.456
Depth,0,99,1621784751922.368,3311.767
Depth,0,100,1621784751955.459,3345.263
Depth,0,101,1621784751988.538,3378.454
Depth,0,102,1621784752021.605,3411.771
Depth,0,103,1621784752054.660,3445.756
Depth,0,104,1621784752087.702,3478.746
Depth,0,105,1621784752120.731,3511.783
Depth,0,106,1621784752153.748,3545.473
Depth,0,107,1621784752186.753,3578.658
Depth,0,108,1621784752219.745,3611.998
Depth,0,109,1621784752252.724,3645.627
Depth,0,110,1621784752285.692,3678.489
Depth,0,111,1621784752318.646,3711.783
Depth,0,112,1621784752351.589,3745.362
Depth,0,113,1621784752384.626,3778.656
Depth,0,114,1621784752417.413,3811.981
Depth,0,115,1621784752450.179,3845.267
Depth,0,116,1621784752482.925,3878.567
Depth,0,117,1621784752515.649,3911.907
Depth,0,118,1621784752548.353,3945.377
Depth,0,119,1621784752581.036,3978.751
Depth,0,120,1621784752613.699,4012.063
Depth,0,121,1621784752646.340,4045.466
Depth,0,122,1621784752678.961,4078.511
Depth,0,123,1621784752711.561,4111.916
Depth,0,124,1621784752744.140,4145.752
Depth,0,125,1621784752776.698,4178.612
Depth,0,126,1621784752809.236,4212.187
Depth,0,127,1621784752841.752,4245.563
Depth,0,128,1621784752874.248,4278.590
Depth,0,129,1621784752906.723,4312.099
