Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621785421931.893,12.690
Depth,0,1,1621785421965.237,45.483
Depth,0,2,1621785421999.829,78.585
Depth,0,3,1621785422035.722,111.361
Depth,0,4,1621785422072.914,146.030
Depth,0,5,1621785422111.407,178.023
Depth,0,6,1621785422151.201,211.729
Depth,0,7,1621785422189.774,244.788
Depth,0,8,1621785422227.572,278.462
Depth,0,9,1621785422265.636,312.764
Depth,0,10,1621785422303.966,345.187
Depth,0,11,1621785422342.562,378.530
Depth,0,12,1621785422381.386,412.128
Depth,0,13,1621785422420.468,448.202
Depth,0,14,1621785422459.807,480.413
Depth,0,15,1621785422499.404,513.552
Depth,0,16,1621785422538.956,547.015
Depth,0,17,1621785422577.134,579.359
Depth,0,18,1621785422615.312,613.202
Depth,0,19,1621785422653.403,646.705
Depth,0,20,1621785422690.395,679.222
Depth,0,21,1621785422727.245,712.608
Depth,0,22,1621785422763.880,747.214
Depth,0,23,1621785422799.996,780.400
Depth,0,24,1621785422835.921,813.010
Depth,0,25,1621785422871.656,847.241
Depth,0,26,1621785422907.201,878.861
Depth,0,27,1621785422942.555,911.796
Depth,0,28,1621785422977.719,945.105
Depth,0,29,1621785423013.094,978.162
Depth,0,30,1621785423048.626,1011.738
Depth,0,31,1621785423084.028,1045.299
Depth,0,32,1621785423119.300,1078.408
Depth,0,33,1621785423154.441,1111.596
Depth,0,34,1621785423189.092,1145.056
Depth,0,35,1621785423223.582,1178.411
Depth,0,36,1621785423257.911,1211.677
Depth,0,37,1621785423291.958,1244.801
Depth,0,38,1621785423325.834,1278.298
Depth,0,39,1621785423359.538,1315.765
Depth,0,40,1621785423393.142,1345.188
Depth,0,41,1621785423426.576,1378.313
Depth,0,42,1621785423459.842,1411.657
Depth,0,43,1621785423493.051,1445.276
Depth,0,44,1621785423526.165,1478.629
Depth,0,45,1621785423559.121,1511.923
Depth,0,46,1621785423592.036,1545.298
Depth,0,47,1621785423624.871,1578.457
Depth,0,48,1621785423657.555,1611.708
Depth,0,49,1621785423690.228,1645.577
Depth,0,50,1621785423722.843,1678.533
Depth,0,51,1621785423755.317,1711.843
Depth,0,52,1621785423787.800,1745.554
Depth,0,53,1621785423820.245,1778.531
Depth,0,54,1621785423852.559,1811.941
Depth,0,55,1621785423884.742,1845.867
Depth,0,56,1621785423916.794,1878.669
Depth,0,57,1621785423948.715,1911.909
Depth,0,58,1621785423980.506,1945.664
Depth,0,59,1621785424012.166,1978.953
Depth,0,60,1621785424043.695,2012.136
Depth,0,61,1621785424075.093,2045.463
Depth,0,62,1621785424106.360,2081.479
Depth,0,63,1621785424137.496,2111.960
Depth,0,64,1621785424168.502,2145.701
Depth,0,65,1621785424199.376,2179.822
Depth,0,66,1621785424230.120,2211.779
Depth,0,67,1621785424260.733,2245.626
Depth,0,68,1621785424291.215,2278.603
Depth,0,69,1621785424321.567,2312.902
Depth,0,70,1621785424351.787,2345.242
Depth,0,71,1621785424381.875,2378.715
Depth,0,72,1621785424411.834,2412.034
Depth,0,73,1621785424441.662,2445.179
Depth,0,74,1621785424471.359,2478.521
Depth,0,75,1621785424500.925,2511.959
Depth,0,76,1621785424530.360,2545.518
Depth,0,77,1621785424559.664,2578.504
Depth,0,78,1621785424588.838,2612.013
Depth,0,79,1621785424617.880,2645.526
Depth,0,80,1621785424646.792,2678.636
Depth,0,81,1621785424675.573,2711.925
Depth,0,82,1621785424707.147,2745.751
Depth,0,83,1621785424740.457,2778.625
Depth,0,84,1621785424773.760,2811.981
Depth,0,85,1621785424807.058,2845.738
Depth,0,86,1621785424840.351,2878.911
Depth,0,87,1621785424873.638,2911.970
Depth,0,88,1621785424906.919,2945.350
Depth,0,89,1621785424940.194,2978.786
Depth,0,90,1621785424973.464,3011.990
