Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621784856284.083,12.998
Depth,0,1,1621784856317.427,45.649
Depth,0,2,1621784856352.023,80.034
Depth,0,3,1621784856387.919,111.933
Depth,0,4,1621784856425.114,145.622
Depth,0,5,1621784856463.609,178.018
Depth,0,6,1621784856503.404,211.420
Depth,0,7,1621784856540.814,245.317
Depth,0,8,1621784856578.502,278.357
Depth,0,9,1621784856616.470,311.758
Depth,0,10,1621784856654.716,345.522
Depth,0,11,1621784856693.243,378.478
Depth,0,12,1621784856731.992,411.736
Depth,0,13,1621784856771.010,445.901
Depth,0,14,1621784856810.294,484.313
Depth,0,15,1621784856849.846,511.854
Depth,0,16,1621784856889.489,545.181
Depth,0,17,1621784856927.623,578.375
Depth,0,18,1621784856965.765,611.747
Depth,0,19,1621784857003.711,645.310
Depth,0,20,1621784857040.664,678.687
Depth,0,21,1621784857077.480,711.607
Depth,0,22,1621784857114.148,745.312
Depth,0,23,1621784857150.251,778.322
Depth,0,24,1621784857186.172,811.708
Depth,0,25,1621784857221.904,845.323
Depth,0,26,1621784857257.305,878.544
Depth,0,27,1621784857292.508,911.912
Depth,0,28,1621784857327.511,947.368
Depth,0,29,1621784857362.316,978.565
Depth,0,30,1621784857396.921,1011.769
Depth,0,31,1621784857431.326,1045.432
Depth,0,32,1621784857465.925,1078.437
Depth,0,33,1621784857500.888,1112.041
Depth,0,34,1621784857535.722,1145.368
Depth,0,35,1621784857570.313,1178.631
Depth,0,36,1621784857604.611,1212.137
Depth,0,37,1621784857638.758,1245.434
Depth,0,38,1621784857672.736,1278.727
Depth,0,39,1621784857706.535,1311.874
Depth,0,40,1621784857740.177,1345.433
Depth,0,41,1621784857773.694,1378.606
Depth,0,42,1621784857807.107,1412.064
Depth,0,43,1621784857840.366,1445.396
Depth,0,44,1621784857873.531,1478.789
Depth,0,45,1621784857906.627,1511.891
Depth,0,46,1621784857939.575,1545.314
Depth,0,47,1621784857972.458,1578.588
Depth,0,48,1621784858005.305,1611.897
Depth,0,49,1621784858038.013,1645.493
Depth,0,50,1621784858070.676,1678.627
Depth,0,51,1621784858103.327,1711.936
Depth,0,52,1621784858135.848,1746.157
Depth,0,53,1621784858168.239,1778.836
Depth,0,54,1621784858200.501,1812.134
Depth,0,55,1621784858232.633,1845.548
Depth,0,56,1621784858264.635,1878.816
Depth,0,57,1621784858296.506,1912.107
Depth,0,58,1621784858328.249,1945.623
Depth,0,59,1621784858359.862,1978.841
Depth,0,60,1621784858391.344,2012.095
Depth,0,61,1621784858422.698,2045.760
Depth,0,62,1621784858453.921,2078.569
Depth,0,63,1621784858485.015,2112.039
Depth,0,64,1621784858515.979,2145.799
Depth,0,65,1621784858546.813,2178.609
Depth,0,66,1621784858577.517,2212.322
Depth,0,67,1621784858608.092,2246.236
Depth,0,68,1621784858638.536,2278.953
Depth,0,69,1621784858668.852,2312.268
Depth,0,70,1621784858699.037,2345.871
Depth,0,71,1621784858729.091,2379.056
Depth,0,72,1621784858759.017,2412.409
Depth,0,73,1621784858788.813,2445.790
Depth,0,74,1621784858818.479,2479.254
Depth,0,75,1621784858848.016,2512.919
Depth,0,76,1621784858877.422,2545.771
Depth,0,77,1621784858906.699,2578.879
Depth,0,78,1621784858935.846,2612.663
Depth,0,79,1621784858964.863,2645.618
Depth,0,80,1621784858995.740,2678.770
Depth,0,81,1621784859029.055,2712.120
Depth,0,82,1621784859062.362,2745.545
Depth,0,83,1621784859095.661,2778.878
Depth,0,84,1621784859128.952,2812.277
Depth,0,85,1621784859162.236,2845.551
Depth,0,86,1621784859195.513,2878.983
Depth,0,87,1621784859228.782,2912.154
Depth,0,88,1621784859262.043,2945.712
Depth,0,89,1621784859295.297,2978.885
Depth,0,90,1621784859328.543,3012.372
Depth,0,91,1621784859361.781,3045.698
Depth,0,92,1621784859395.012,3078.916
Depth,0,93,1621784859428.235,3112.300
Depth,0,94,1621784859461.451,3145.872
Depth,0,95,1621784859494.659,3178.878
