Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621786099587.304,13.333
Depth,0,1,1621786099620.648,46.013
Depth,0,2,1621786099655.245,79.238
Depth,0,3,1621786099691.144,111.987
Depth,0,4,1621786099728.343,147.369
Depth,0,5,1621786099764.757,178.653
Depth,0,6,1621786099801.691,212.209
Depth,0,7,1621786099839.146,245.386
Depth,0,8,1621786099876.573,278.836
Depth,0,9,1621786099913.642,312.360
Depth,0,10,1621786099950.910,345.410
Depth,0,11,1621786099988.377,378.914
Depth,0,12,1621786100026.042,412.449
Depth,0,13,1621786100062.884,446.261
Depth,0,14,1621786100099.742,479.428
Depth,0,15,1621786100136.619,513.118
Depth,0,16,1621786100173.145,546.023
Depth,0,17,1621786100209.469,579.323
Depth,0,18,1621786100245.735,612.853
Depth,0,19,1621786100281.665,646.428
Depth,0,20,1621786100317.500,679.386
Depth,0,21,1621786100353.240,712.893
Depth,0,22,1621786100388.808,746.565
Depth,0,23,1621786100424.215,779.798
Depth,0,24,1621786100459.512,812.819
Depth,0,25,1621786100494.660,846.676
Depth,0,26,1621786100529.666,879.729
Depth,0,27,1621786100564.555,913.087
Depth,0,28,1621786100599.321,945.960
Depth,0,29,1621786100633.966,979.417
Depth,0,30,1621786100668.491,1013.044
Depth,0,31,1621786100702.917,1046.829
Depth,0,32,1621786100737.241,1079.498
Depth,0,33,1621786100771.447,1112.547
Depth,0,34,1621786100805.576,1145.736
Depth,0,35,1621786100839.619,1179.131
Depth,0,36,1621786100873.547,1212.396
Depth,0,37,1621786100907.416,1245.761
Depth,0,38,1621786100941.214,1279.281
Depth,0,39,1621786100974.902,1312.678
Depth,0,40,1621786101008.547,1345.953
Depth,0,41,1621786101042.133,1379.173
Depth,0,42,1621786101075.616,1413.089
Depth,0,43,1621786101109.067,1445.824
Depth,0,44,1621786101142.473,1479.206
Depth,0,45,1621786101175.783,1512.725
Depth,0,46,1621786101208.995,1545.735
Depth,0,47,1621786101242.111,1579.652
