Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621787142432.367,12.656
Depth,0,1,1621787142465.711,45.383
Depth,0,2,1621787142500.306,79.803
Depth,0,3,1621787142536.202,111.163
Depth,0,4,1621787142573.399,145.560
Depth,0,5,1621787142611.898,177.831
Depth,0,6,1621787142651.699,211.252
Depth,0,7,1621787142689.147,244.803
Depth,0,8,1621787142726.885,278.062
Depth,0,9,1621787142764.910,311.410
Depth,0,10,1621787142803.225,344.835
Depth,0,11,1621787142841.830,378.120
Depth,0,12,1621787142880.633,411.469
Depth,0,13,1621787142919.708,445.600
Depth,0,14,1621787142959.120,478.930
Depth,0,15,1621787142996.803,512.262
Depth,0,16,1621787143034.458,545.458
Depth,0,17,1621787143072.081,579.088
Depth,0,18,1621787143109.676,612.195
Depth,0,19,1621787143147.293,645.592
Depth,0,20,1621787143185.176,678.548
Depth,0,21,1621787143223.073,712.087
Depth,0,22,1621787143260.791,745.712
Depth,0,23,1621787143297.458,778.607
Depth,0,24,1621787143334.003,811.973
Depth,0,25,1621787143370.346,845.352
Depth,0,26,1621787143406.128,878.667
Depth,0,27,1621787143441.737,911.972
Depth,0,28,1621787143477.173,947.655
Depth,0,29,1621787143512.437,978.525
Depth,0,30,1621787143547.680,1011.637
Depth,0,31,1621787143583.348,1045.215
Depth,0,32,1621787143618.904,1078.202
Depth,0,33,1621787143654.349,1111.755
Depth,0,34,1621787143689.682,1145.546
Depth,0,35,1621787143724.969,1178.486
Depth,0,36,1621787143760.246,1211.774
Depth,0,37,1621787143795.422,1245.576
Depth,0,38,1621787143830.289,1278.451
Depth,0,39,1621787143864.737,1312.021
Depth,0,40,1621787143899.047,1345.280
Depth,0,41,1621787143933.140,1379.107
Depth,0,42,1621787143966.974,1411.705
Depth,0,43,1621787144000.656,1445.442
Depth,0,44,1621787144034.178,1478.476
