Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621787317085.985,13.581
Depth,0,1,1621787317119.329,46.201
Depth,0,2,1621787317153.928,79.290
Depth,0,3,1621787317189.827,112.166
Depth,0,4,1621787317227.026,145.628
Depth,0,5,1621787317265.527,178.773
Depth,0,6,1621787317305.328,212.308
Depth,0,7,1621787317343.969,245.634
Depth,0,8,1621787317381.775,278.941
Depth,0,9,1621787317419.847,312.388
Depth,0,10,1621787317458.184,345.746
Depth,0,11,1621787317496.785,379.053
Depth,0,12,1621787317535.637,412.350
Depth,0,13,1621787317574.751,446.368
Depth,0,14,1621787317614.125,485.602
Depth,0,15,1621787317653.761,512.816
Depth,0,16,1621787317693.358,546.280
Depth,0,17,1621787317731.548,579.717
Depth,0,18,1621787317769.738,612.846
Depth,0,19,1621787317807.860,646.204
Depth,0,20,1621787317844.861,679.572
Depth,0,21,1621787317881.720,712.905
Depth,0,22,1621787317918.410,746.491
Depth,0,23,1621787317954.536,779.737
Depth,0,24,1621787317990.472,812.870
Depth,0,25,1621787318026.210,846.224
Depth,0,26,1621787318061.622,879.835
Depth,0,27,1621787318096.828,914.646
Depth,0,28,1621787318131.829,948.114
Depth,0,29,1621787318166.640,980.728
Depth,0,30,1621787318201.245,1012.991
Depth,0,31,1621787318235.649,1045.882
Depth,0,32,1621787318269.950,1079.108
Depth,0,33,1621787318304.052,1114.471
Depth,0,34,1621787318337.955,1149.373
Depth,0,35,1621787318371.658,1179.140
Depth,0,36,1621787318405.163,1212.642
Depth,0,37,1621787318438.467,1245.893
Depth,0,38,1621787318472.066,1279.130
Depth,0,39,1621787318506.096,1312.650
Depth,0,40,1621787318539.996,1346.016
