Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621784704555.191,11.617
Depth,0,1,1621784704588.535,44.228
Depth,0,2,1621784704623.128,79.246
Depth,0,3,1621784704659.026,110.156
Depth,0,4,1621784704696.228,144.040
Depth,0,5,1621784704734.734,177.368
Depth,0,6,1621784704774.544,210.279
Depth,0,7,1621784704813.375,243.667
Depth,0,8,1621784704851.255,277.100
Depth,0,9,1621784704889.409,310.499
Depth,0,10,1621784704927.838,344.146
Depth,0,11,1621784704966.546,377.028
Depth,0,12,1621784705005.448,410.476
Depth,0,13,1621784705044.610,444.779
Depth,0,14,1621784705084.032,478.028
Depth,0,15,1621784705123.712,510.566
Depth,0,16,1621784705163.525,544.196
Depth,0,17,1621784705201.749,577.189
Depth,0,18,1621784705239.967,610.682
Depth,0,19,1621784705278.000,644.096
Depth,0,20,1621784705315.015,677.205
Depth,0,21,1621784705351.882,710.655
Depth,0,22,1621784705388.531,743.837
Depth,0,23,1621784705424.662,777.163
Depth,0,24,1621784705460.598,810.515
Depth,0,25,1621784705496.340,845.770
Depth,0,26,1621784705531.886,877.187
Depth,0,27,1621784705567.423,910.546
Depth,0,28,1621784705603.470,943.901
Depth,0,29,1621784705639.400,977.401
Depth,0,30,1621784705675.214,1010.700
Depth,0,31,1621784705710.912,1044.075
Depth,0,32,1621784705746.567,1077.370
Depth,0,33,1621784705782.215,1110.629
Depth,0,34,1621784705817.759,1144.259
Depth,0,35,1621784705853.198,1177.332
Depth,0,36,1621784705888.532,1210.884
Depth,0,37,1621784705923.454,1244.280
Depth,0,38,1621784705958.051,1277.540
Depth,0,39,1621784705992.505,1310.724
Depth,0,40,1621784706026.657,1344.075
Depth,0,41,1621784706060.555,1377.589
Depth,0,42,1621784706094.290,1410.838
Depth,0,43,1621784706127.845,1444.196
Depth,0,44,1621784706161.223,1477.410
Depth,0,45,1621784706194.436,1510.776
Depth,0,46,1621784706227.542,1544.400
Depth,0,47,1621784706260.520,1577.572
Depth,0,48,1621784706293.336,1610.949
Depth,0,49,1621784706326.093,1644.144
Depth,0,50,1621784706358.764,1677.508
Depth,0,51,1621784706391.280,1710.892
Depth,0,52,1621784706423.775,1744.420
Depth,0,53,1621784706456.203,1777.583
Depth,0,54,1621784706488.486,1810.735
Depth,0,55,1621784706520.621,1844.369
Depth,0,56,1621784706552.610,1877.430
Depth,0,57,1621784706584.454,1910.893
Depth,0,58,1621784706616.151,1944.282
Depth,0,59,1621784706647.702,1977.469
Depth,0,60,1621784706679.107,2010.946
Depth,0,61,1621784706710.366,2044.178
Depth,0,62,1621784706741.479,2077.739
Depth,0,63,1621784706772.445,2110.817
Depth,0,64,1621784706803.265,2144.371
Depth,0,65,1621784706833.938,2177.673
Depth,0,66,1621784706864.466,2211.095
Depth,0,67,1621784706894.847,2244.434
Depth,0,68,1621784706925.083,2277.863
Depth,0,69,1621784706955.171,2311.033
Depth,0,70,1621784706985.114,2344.706
Depth,0,71,1621784707014.910,2377.719
Depth,0,72,1621784707044.560,2411.049
Depth,0,73,1621784707074.064,2444.368
Depth,0,74,1621784707103.422,2477.779
Depth,0,75,1621784707132.634,2511.006
Depth,0,76,1621784707161.699,2544.458
Depth,0,77,1621784707190.619,2577.888
Depth,0,78,1621784707219.392,2611.079
Depth,0,79,1621784707248.018,2644.869
Depth,0,80,1621784707276.499,2677.711
Depth,0,81,1621784707304.833,2711.143
Depth,0,82,1621784707336.243,2744.876
Depth,0,83,1621784707369.486,2777.792
Depth,0,84,1621784707402.719,2811.308
Depth,0,85,1621784707435.945,2844.815
Depth,0,86,1621784707469.162,2878.282
Depth,0,87,1621784707502.370,2911.009
Depth,0,88,1621784707535.570,2944.572
Depth,0,89,1621784707568.762,2977.758
Depth,0,90,1621784707601.945,3011.028
Depth,0,91,1621784707635.119,3044.718
Depth,0,92,1621784707668.285,3077.776
Depth,0,93,1621784707701.443,3111.038
Depth,0,94,1621784707734.592,3144.852
Depth,0,95,1621784707767.731,3177.782
Depth,0,96,1621784707800.863,3211.289
Depth,0,97,1621784707833.986,3244.559
Depth,0,98,1621784707867.101,3277.996
Depth,0,99,1621784707900.208,3311.102
Depth,0,100,1621784707933.305,3345.283
Depth,0,101,1621784707966.395,3377.994
Depth,0,102,1621784707999.476,3411.372
Depth,0,103,1621784708032.548,3444.496
Depth,0,104,1621784708065.612,3477.877
Depth,0,105,1621784708098.667,3511.351
Depth,0,106,1621784708131.714,3545.124
Depth,0,107,1621784708164.752,3577.867
Depth,0,108,1621784708197.782,3611.402
Depth,0,109,1621784708230.802,3644.757
Depth,0,110,1621784708263.815,3678.511
Depth,0,111,1621784708296.819,3711.325
Depth,0,112,1621784708329.725,3744.749
Depth,0,113,1621784708362.516,3777.999
Depth,0,114,1621784708395.290,3811.328
Depth,0,115,1621784708428.044,3845.369
Depth,0,116,1621784708460.781,3878.322
Depth,0,117,1621784708493.499,3911.295
Depth,0,118,1621784708526.199,3944.949
Depth,0,119,1621784708558.881,3977.977
Depth,0,120,1621784708591.545,4011.373
Depth,0,121,1621784708624.190,4045.059
Depth,0,122,1621784708656.816,4078.124
Depth,0,123,1621784708689.425,4111.401
Depth,0,124,1621784708722.015,4145.024
Depth,0,125,1621784708754.587,4178.033
Depth,0,126,1621784708787.141,4211.406
Depth,0,127,1621784708819.677,4244.822
Depth,0,128,1621784708852.194,4278.006
Depth,0,129,1621784708884.693,4311.443
Depth,0,130,1621784708917.174,4345.121
Depth,0,131,1621784708949.636,4377.952
Depth,0,132,1621784708982.080,4411.856
Depth,0,133,1621784709014.506,4448.786
Depth,0,134,1621784709046.914,4477.995
Depth,0,135,1621784709079.302,4511.349
Depth,0,136,1621784709111.673,4544.946
Depth,0,137,1621784709144.026,4578.062
Depth,0,138,1621784709176.361,4611.673
Depth,0,139,1621784709208.677,4644.828
Depth,0,140,1621784709240.975,4678.062
Depth,0,141,1621784709273.254,4711.540
Depth,0,142,1621784709306.090,4745.028
Depth,0,143,1621784709339.327,4778.217
Depth,0,144,1621784709372.565,4811.403
Depth,0,145,1621784709405.804,4845.031
Depth,0,146,1621784709439.044,4878.125
Depth,0,147,1621784709472.285,4911.738
Depth,0,148,1621784709505.528,4945.187
Depth,0,149,1621784709538.771,4978.205
Depth,0,150,1621784709572.016,5011.603
Depth,0,151,1621784709605.263,5045.107
Depth,0,152,1621784709638.510,5078.228
Depth,0,153,1621784709671.760,5111.511
Depth,0,154,1621784709705.010,5144.918
Depth,0,155,1621784709738.261,5178.316
Depth,0,156,1621784709771.514,5211.612
Depth,0,157,1621784709804.768,5245.050
Depth,0,158,1621784709838.023,5278.178
Depth,0,159,1621784709871.279,5311.838
Depth,0,160,1621784709904.537,5345.472
Depth,0,161,1621784709937.796,5378.510
Depth,0,162,1621784709971.055,5411.879
Depth,0,163,1621784710004.316,5445.441
Depth,0,164,1621784710037.578,5478.243
Depth,0,165,1621784710070.842,5511.595
Depth,0,166,1621784710104.107,5545.214
Depth,0,167,1621784710137.374,5578.324
Depth,0,168,1621784710170.641,5611.701
Depth,0,169,1621784710203.910,5645.289
Depth,0,170,1621784710237.180,5678.343
Depth,0,171,1621784710270.451,5711.654
Depth,0,172,1621784710303.749,5745.163
Depth,0,173,1621784710337.062,5778.349
Depth,0,174,1621784710370.378,5811.756
Depth,0,175,1621784710403.694,5845.256
Depth,0,176,1621784710437.014,5878.650
Depth,0,177,1621784710470.336,5911.862
Depth,0,178,1621784710503.660,5945.124
Depth,0,179,1621784710536.986,5978.712
Depth,0,180,1621784710570.314,6011.740
Depth,0,181,1621784710603.644,6045.354
Depth,0,182,1621784710636.976,6078.550
Depth,0,183,1621784710670.310,6111.798
Depth,0,184,1621784710703.646,6145.286
Depth,0,185,1621784710736.985,6178.657
Depth,0,186,1621784710770.325,6212.023
Depth,0,187,1621784710803.668,6245.632
Depth,0,188,1621784710837.012,6278.716
Depth,0,189,1621784710870.358,6312.007
Depth,0,190,1621784710903.707,6345.309
Depth,0,191,1621784710937.058,6378.758
Depth,0,192,1621784710970.411,6411.931
Depth,0,193,1621784711003.766,6445.565
Depth,0,194,1621784711037.123,6479.009
Depth,0,195,1621784711070.482,6512.292
Depth,0,196,1621784711103.843,6545.750
Depth,0,197,1621784711137.206,6578.818
Depth,0,198,1621784711170.572,6612.265
Depth,0,199,1621784711203.939,6645.715
Depth,0,200,1621784711237.308,6678.807
Depth,0,201,1621784711270.680,6712.366
Depth,0,202,1621784711303.911,6745.562
Depth,0,203,1621784711337.069,6778.946
Depth,0,204,1621784711371.364,6812.960
Depth,0,205,1621784711405.675,6845.813
Depth,0,206,1621784711440.001,6878.839
Depth,0,207,1621784711474.343,6912.485
Depth,0,208,1621784711508.699,6945.637
Depth,0,209,1621784711543.071,6978.870
Depth,0,210,1621784711577.458,7012.990
Depth,0,211,1621784711611.861,7045.821
Depth,0,212,1621784711646.278,7078.884
Depth,0,213,1621784711680.711,7112.073
Depth,0,214,1621784711715.159,7145.911
Depth,0,215,1621784711749.621,7178.987
Depth,0,216,1621784711784.099,7212.306
Depth,0,217,1621784711818.593,7247.662
Depth,0,218,1621784711853.102,7279.008
Depth,0,219,1621784711887.625,7312.165
Depth,0,220,1621784711922.165,7345.558
Depth,0,221,1621784711956.719,7378.786
Depth,0,222,1621784711991.289,7412.200
Depth,0,223,1621784712025.874,7445.803
Depth,0,224,1621784712060.474,7478.868
Depth,0,225,1621784712095.089,7512.117
Depth,0,226,1621784712129.720,7545.759
Depth,0,227,1621784712164.365,7578.980
Depth,0,228,1621784712199.026,7612.077
Depth,0,229,1621784712233.701,7645.870
Depth,0,230,1621784712268.393,7679.034
Depth,0,231,1621784712303.099,7712.273
Depth,0,232,1621784712337.821,7745.929
Depth,0,233,1621784712372.545,7779.198
Depth,0,234,1621784712405.717,7812.116
Depth,0,235,1621784712438.886,7845.994
Depth,0,236,1621784712472.053,7879.572
Depth,0,237,1621784712505.219,7912.253
Depth,0,238,1621784712538.382,7945.874
Depth,0,239,1621784712571.543,7978.586
Depth,0,240,1621784712604.703,8012.458
Depth,0,241,1621784712637.861,8045.777
Depth,0,242,1621784712671.016,8079.227
Depth,0,243,1621784712704.169,8112.672
Depth,0,244,1621784712737.321,8145.814
Depth,0,245,1621784712770.471,8179.206
Depth,0,246,1621784712803.619,8212.245
Depth,0,247,1621784712836.766,8245.619
Depth,0,248,1621784712869.910,8278.847
Depth,0,249,1621784712903.052,8312.193
Depth,0,250,1621784712936.192,8345.534
Depth,0,251,1621784712969.331,8378.890
Depth,0,252,1621784713002.467,8412.258
Depth,0,253,1621784713035.602,8446.116
Depth,0,254,1621784713068.734,8478.965
Depth,0,255,1621784713101.864,8512.515
Depth,0,256,1621784713134.993,8545.825
Depth,0,257,1621784713168.120,8578.695
Depth,0,258,1621784713201.245,8612.751
Depth,0,259,1621784713234.368,8645.625
Depth,0,260,1621784713267.489,8678.994
Depth,0,261,1621784713300.608,8712.290
Depth,0,262,1621784713333.725,8745.612
