Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621786946500.284,13.737
Depth,0,1,1621786946533.628,46.386
Depth,0,2,1621786946568.234,79.614
Depth,0,3,1621786946604.140,112.226
Depth,0,4,1621786946641.344,145.616
Depth,0,5,1621786946679.849,179.148
Depth,0,6,1621786946719.653,212.217
Depth,0,7,1621786946757.048,245.791
Depth,0,8,1621786946794.716,279.314
Depth,0,9,1621786946832.657,312.360
Depth,0,10,1621786946870.872,345.832
Depth,0,11,1621786946909.361,379.075
Depth,0,12,1621786946948.108,412.570
Depth,0,13,1621786946987.124,446.953
Depth,0,14,1621786947026.409,481.645
Depth,0,15,1621786947065.964,512.681
Depth,0,16,1621786947105.481,546.214
Depth,0,17,1621786947143.565,579.499
Depth,0,18,1621786947181.651,612.693
Depth,0,19,1621786947219.559,646.248
Depth,0,20,1621786947256.483,679.484
Depth,0,21,1621786947293.269,712.701
Depth,0,22,1621786947329.851,746.369
Depth,0,23,1621786947365.924,779.437
Depth,0,24,1621786947401.814,812.795
Depth,0,25,1621786947437.498,846.311
Depth,0,26,1621786947472.875,879.412
Depth,0,27,1621786947508.053,912.885
Depth,0,28,1621786947543.035,945.990
Depth,0,29,1621786947577.827,979.523
Depth,0,30,1621786947612.420,1013.200
Depth,0,31,1621786947646.829,1046.318
Depth,0,32,1621786947681.124,1079.366
Depth,0,33,1621786947715.225,1112.777
Depth,0,34,1621786947749.137,1146.437
Depth,0,35,1621786947783.027,1179.441
Depth,0,36,1621786947816.735,1212.776
Depth,0,37,1621786947850.264,1246.258
Depth,0,38,1621786947883.805,1279.513
Depth,0,39,1621786947917.175,1314.118
Depth,0,40,1621786947950.377,1346.462
Depth,0,41,1621786947983.630,1379.636
Depth,0,42,1621786948016.724,1412.898
Depth,0,43,1621786948049.663,1446.484
Depth,0,44,1621786948082.678,1479.562
Depth,0,45,1621786948115.547,1512.827
Depth,0,46,1621786948148.274,1546.643
Depth,0,47,1621786948181.100,1579.381
Depth,0,48,1621786948213.791,1613.025
Depth,0,49,1621786948246.346,1646.360
Depth,0,50,1621786948278.766,1679.610
Depth,0,51,1621786948311.052,1712.900
Depth,0,52,1621786948343.201,1746.330
Depth,0,53,1621786948375.216,1779.471
Depth,0,54,1621786948407.096,1812.959
Depth,0,55,1621786948438.840,1846.601
Depth,0,56,1621786948470.449,1879.609
Depth,0,57,1621786948501.922,1913.598
Depth,0,58,1621786948533.261,1946.575
Depth,0,59,1621786948564.465,1979.838
Depth,0,60,1621786948595.533,2012.857
Depth,0,61,1621786948626.466,2046.918
Depth,0,62,1621786948657.264,2079.852
Depth,0,63,1621786948687.927,2112.890
Depth,0,64,1621786948718.455,2146.302
Depth,0,65,1621786948748.847,2179.676
Depth,0,66,1621786948779.104,2213.327
Depth,0,67,1621786948809.226,2246.555
Depth,0,68,1621786948839.213,2279.623
Depth,0,69,1621786948869.064,2313.043
Depth,0,70,1621786948898.781,2346.715
Depth,0,71,1621786948928.361,2379.730
Depth,0,72,1621786948957.807,2412.968
Depth,0,73,1621786948987.118,2448.430
Depth,0,74,1621786949016.294,2479.793
Depth,0,75,1621786949045.334,2513.070
Depth,0,76,1621786949074.366,2546.769
Depth,0,77,1621786949107.725,2580.154
Depth,0,78,1621786949141.078,2613.184
Depth,0,79,1621786949174.425,2646.559
Depth,0,80,1621786949207.766,2679.649
Depth,0,81,1621786949241.100,2713.179
Depth,0,82,1621786949274.429,2746.796
Depth,0,83,1621786949307.752,2779.901
Depth,0,84,1621786949341.067,2813.158
Depth,0,85,1621786949374.377,2846.949
Depth,0,86,1621786949407.682,2879.818
Depth,0,87,1621786949440.980,2913.946
Depth,0,88,1621786949474.272,2946.584
Depth,0,89,1621786949507.558,2979.780
Depth,0,90,1621786949540.838,3013.013
Depth,0,91,1621786949574.112,3049.096
Depth,0,92,1621786949607.379,3079.868
Depth,0,93,1621786949640.641,3113.102
Depth,0,94,1621786949673.896,3147.225
Depth,0,95,1621786949707.146,3180.153
Depth,0,96,1621786949740.389,3213.238
Depth,0,97,1621786949773.625,3247.045
Depth,0,98,1621786949806.856,3280.037
Depth,0,99,1621786949840.082,3313.332
Depth,0,100,1621786949873.301,3346.689
Depth,0,101,1621786949906.513,3379.868
Depth,0,102,1621786949939.720,3413.391
Depth,0,103,1621786949972.921,3450.756
Depth,0,104,1621786950006.115,3482.009
Depth,0,105,1621786950039.304,3513.325
Depth,0,106,1621786950072.483,3546.600
Depth,0,107,1621786950105.421,3579.830
Depth,0,108,1621786950138.343,3613.226
Depth,0,109,1621786950171.248,3647.039
Depth,0,110,1621786950204.136,3680.188
Depth,0,111,1621786950237.007,3713.234
Depth,0,112,1621786950269.863,3747.089
Depth,0,113,1621786950302.702,3780.054
Depth,0,114,1621786950335.525,3813.315
Depth,0,115,1621786950368.331,3846.735
Depth,0,116,1621786950401.120,3880.072
Depth,0,117,1621786950433.893,3913.418
Depth,0,118,1621786950466.650,3947.063
Depth,0,119,1621786950499.390,3980.094
Depth,0,120,1621786950532.114,4013.272
Depth,0,121,1621786950564.821,4046.908
Depth,0,122,1621786950597.511,4080.129
Depth,0,123,1621786950630.185,4113.619
Depth,0,124,1621786950662.842,4146.951
Depth,0,125,1621786950695.483,4181.817
Depth,0,126,1621786950728.107,4213.590
Depth,0,127,1621786950760.715,4246.830
Depth,0,128,1621786950793.307,4280.041
Depth,0,129,1621786950825.882,4313.540
Depth,0,130,1621786950858.440,4346.907
Depth,0,131,1621786950890.982,4380.213
Depth,0,132,1621786950923.508,4413.578
Depth,0,133,1621786950956.017,4447.450
Depth,0,134,1621786950988.509,4480.103
Depth,0,135,1621786951020.985,4513.511
Depth,0,136,1621786951053.469,4548.754
Depth,0,137,1621786951086.663,4580.157
Depth,0,138,1621786951119.858,4613.696
Depth,0,139,1621786951153.053,4647.175
Depth,0,140,1621786951186.662,4680.142
Depth,0,141,1621786951220.842,4713.587
Depth,0,142,1621786951255.039,4747.315
Depth,0,143,1621786951289.253,4780.371
Depth,0,144,1621786951323.485,4813.759
Depth,0,145,1621786951357.734,4846.865
Depth,0,146,1621786951392.000,4880.288
Depth,0,147,1621786951426.283,4913.621
Depth,0,148,1621786951460.583,4946.972
Depth,0,149,1621786951494.901,4980.256
Depth,0,150,1621786951529.236,5013.793
Depth,0,151,1621786951563.586,5047.194
Depth,0,152,1621786951597.955,5080.561
Depth,0,153,1621786951632.341,5113.791
Depth,0,154,1621786951666.745,5147.214
Depth,0,155,1621786951701.165,5180.244
Depth,0,156,1621786951735.603,5213.728
Depth,0,157,1621786951770.057,5247.584
Depth,0,158,1621786951804.529,5280.301
Depth,0,159,1621786951839.019,5313.866
Depth,0,160,1621786951873.525,5347.359
Depth,0,161,1621786951908.048,5380.512
Depth,0,162,1621786951942.589,5413.891
Depth,0,163,1621786951977.146,5447.637
Depth,0,164,1621786952011.720,5480.328
Depth,0,165,1621786952046.312,5513.781
Depth,0,166,1621786952080.922,5547.408
Depth,0,167,1621786952115.548,5580.161
Depth,0,168,1621786952150.191,5613.916
Depth,0,169,1621786952184.852,5647.467
Depth,0,170,1621786952218.847,5680.651
Depth,0,171,1621786952251.948,5713.939
Depth,0,172,1621786952285.044,5748.024
Depth,0,173,1621786952318.136,5780.825
Depth,0,174,1621786952351.222,5813.919
Depth,0,175,1621786952384.302,5849.059
Depth,0,176,1621786952417.378,5880.568
Depth,0,177,1621786952450.448,5913.975
Depth,0,178,1621786952483.513,5947.487
Depth,0,179,1621786952516.573,5980.593
Depth,0,180,1621786952549.628,6013.999
Depth,0,181,1621786952582.678,6047.204
Depth,0,182,1621786952615.723,6080.636
Depth,0,183,1621786952648.762,6114.091
Depth,0,184,1621786952681.797,6147.336
Depth,0,185,1621786952714.826,6180.443
Depth,0,186,1621786952747.850,6213.897
Depth,0,187,1621786952780.869,6247.378
Depth,0,188,1621786952813.883,6282.002
Depth,0,189,1621786952846.891,6313.945
Depth,0,190,1621786952879.895,6347.553
Depth,0,191,1621786952912.892,6380.718
Depth,0,192,1621786952945.885,6414.137
Depth,0,193,1621786952978.873,6448.669
Depth,0,194,1621786953011.856,6480.620
Depth,0,195,1621786953044.833,6513.927
Depth,0,196,1621786953077.806,6547.599
Depth,0,197,1621786953110.773,6580.591
Depth,0,198,1621786953143.735,6614.047
Depth,0,199,1621786953176.692,6647.629
Depth,0,200,1621786953209.805,6680.663
Depth,0,201,1621786953243.124,6714.138
Depth,0,202,1621786953276.443,6747.441
Depth,0,203,1621786953309.764,6780.601
Depth,0,204,1621786953343.084,6814.197
Depth,0,205,1621786953376.406,6847.685
Depth,0,206,1621786953409.729,6880.790
Depth,0,207,1621786953443.052,6914.196
Depth,0,208,1621786953476.376,6947.412
Depth,0,209,1621786953509.701,6980.839
Depth,0,210,1621786953543.027,7014.285
Depth,0,211,1621786953576.353,7047.476
Depth,0,212,1621786953609.680,7080.959
Depth,0,213,1621786953643.008,7114.351
Depth,0,214,1621786953676.337,7147.526
Depth,0,215,1621786953709.666,7180.909
Depth,0,216,1621786953742.997,7216.479
Depth,0,217,1621786953776.327,7247.660
Depth,0,218,1621786953809.658,7280.762
Depth,0,219,1621786953842.991,7314.105
Depth,0,220,1621786953876.324,7347.587
Depth,0,221,1621786953909.658,7380.763
Depth,0,222,1621786953942.993,7414.341
Depth,0,223,1621786953976.328,7447.488
Depth,0,224,1621786954009.665,7480.760
Depth,0,225,1621786954043.002,7514.371
Depth,0,226,1621786954076.339,7547.759
Depth,0,227,1621786954109.678,7580.984
Depth,0,228,1621786954143.017,7614.252
Depth,0,229,1621786954176.357,7647.627
Depth,0,230,1621786954209.674,7681.028
Depth,0,231,1621786954242.956,7714.415
Depth,0,232,1621786954276.239,7747.971
Depth,0,233,1621786954309.521,7780.953
Depth,0,234,1621786954342.802,7814.260
Depth,0,235,1621786954376.084,7847.709
Depth,0,236,1621786954409.364,7880.863
Depth,0,237,1621786954442.645,7914.380
Depth,0,238,1621786954475.924,7947.799
Depth,0,239,1621786954509.203,7981.153
Depth,0,240,1621786954542.482,8014.374
Depth,0,241,1621786954575.760,8049.980
Depth,0,242,1621786954609.038,8080.957
Depth,0,243,1621786954642.315,8114.592
Depth,0,244,1621786954675.591,8147.803
Depth,0,245,1621786954708.867,8181.259
Depth,0,246,1621786954742.142,8214.391
Depth,0,247,1621786954775.417,8248.983
Depth,0,248,1621786954808.692,8281.148
Depth,0,249,1621786954841.966,8315.127
Depth,0,250,1621786954875.240,8347.924
Depth,0,251,1621786954908.513,8381.779
Depth,0,252,1621786954941.786,8414.638
Depth,0,253,1621786954975.058,8448.254
Depth,0,254,1621786955008.330,8481.428
Depth,0,255,1621786955041.601,8514.645
Depth,0,256,1621786955074.871,8548.583
Depth,0,257,1621786955108.141,8581.308
Depth,0,258,1621786955141.410,8614.501
Depth,0,259,1621786955174.679,8648.156
Depth,0,260,1621786955207.948,8681.075
Depth,0,261,1621786955241.213,8714.580
Depth,0,262,1621786955274.478,8748.046
Depth,0,263,1621786955307.741,8781.346
Depth,0,264,1621786955341.003,8814.657
Depth,0,265,1621786955374.264,8848.068
Depth,0,266,1621786955407.524,8881.266
Depth,0,267,1621786955440.783,8914.758
Depth,0,268,1621786955474.041,8948.024
Depth,0,269,1621786955507.297,8981.190
Depth,0,270,1621786955540.553,9014.518
Depth,0,271,1621786955573.806,9048.116
Depth,0,272,1621786955607.059,9081.204
Depth,0,273,1621786955640.311,9114.673
Depth,0,274,1621786955673.562,9149.146
Depth,0,275,1621786955706.812,9181.241
Depth,0,276,1621786955740.061,9214.516
Depth,0,277,1621786955773.308,9249.384
Depth,0,278,1621786955806.555,9281.412
Depth,0,279,1621786955839.800,9314.659
Depth,0,280,1621786955873.044,9348.137
Depth,0,281,1621786955906.287,9381.424
Depth,0,282,1621786955939.529,9414.718
Depth,0,283,1621786955972.770,9449.438
Depth,0,284,1621786956006.009,9481.426
Depth,0,285,1621786956039.248,9514.830
Depth,0,286,1621786956072.485,9548.048
Depth,0,287,1621786956105.721,9581.642
Depth,0,288,1621786956138.957,9614.772
Depth,0,289,1621786956172.191,9648.347
Depth,0,290,1621786956205.448,9681.611
Depth,0,291,1621786956238.734,9715.215
Depth,0,292,1621786956272.020,9748.072
Depth,0,293,1621786956305.304,9782.287
Depth,0,294,1621786956338.589,9814.738
Depth,0,295,1621786956371.872,9848.621
Depth,0,296,1621786956405.155,9881.394
Depth,0,297,1621786956438.435,9915.125
Depth,0,298,1621786956471.717,9948.515
Depth,0,299,1621786956504.997,9981.664
Depth,0,300,1621786956538.277,10014.904
Depth,0,301,1621786956571.556,10048.522
Depth,0,302,1621786956604.834,10081.711
Depth,0,303,1621786956638.112,10115.343
Depth,0,304,1621786956671.389,10148.311
Depth,0,305,1621786956704.665,10183.280
Depth,0,306,1621786956737.940,10214.822
Depth,0,307,1621786956771.215,10248.650
Depth,0,308,1621786956804.489,10281.728
Depth,0,309,1621786956837.763,10314.864
Depth,0,310,1621786956871.035,10348.218
Depth,0,311,1621786956904.306,10381.794
Depth,0,312,1621786956937.577,10415.010
Depth,0,313,1621786956970.848,10448.731
Depth,0,314,1621786957004.118,10481.907
Depth,0,315,1621786957037.387,10515.024
Depth,0,316,1621786957070.655,10548.373
Depth,0,317,1621786957103.923,10581.633
Depth,0,318,1621786957137.190,10615.053
Depth,0,319,1621786957170.456,10648.390
Depth,0,320,1621786957203.760,10681.719
Depth,0,321,1621786957237.111,10715.074
Depth,0,322,1621786957270.455,10748.317
Depth,0,323,1621786957303.794,10783.203
Depth,0,324,1621786957337.133,10816.144
Depth,0,325,1621786957370.472,10848.510
Depth,0,326,1621786957403.811,10881.861
Depth,0,327,1621786957437.149,10915.117
Depth,0,328,1621786957470.488,10948.591
Depth,0,329,1621786957503.826,10981.968
Depth,0,330,1621786957537.165,11015.020
Depth,0,331,1621786957570.503,11048.391
Depth,0,332,1621786957603.841,11081.944
Depth,0,333,1621786957637.178,11115.263
Depth,0,334,1621786957670.516,11148.734
Depth,0,335,1621786957703.854,11181.852
Depth,0,336,1621786957737.191,11215.186
Depth,0,337,1621786957770.527,11248.752
Depth,0,338,1621786957803.865,11281.832
Depth,0,339,1621786957837.201,11315.027
Depth,0,340,1621786957870.538,11348.632
Depth,0,341,1621786957903.875,11381.878
Depth,0,342,1621786957937.211,11415.320
Depth,0,343,1621786957970.548,11448.685
Depth,0,344,1621786958003.884,11482.046
Depth,0,345,1621786958037.220,11516.125
Depth,0,346,1621786958070.556,11548.477
Depth,0,347,1621786958103.892,11582.124
Depth,0,348,1621786958137.227,11615.185
Depth,0,349,1621786958170.563,11648.591
Depth,0,350,1621786958203.898,11682.074
Depth,0,351,1621786958237.232,11715.208
Depth,0,352,1621786958270.545,11748.624
Depth,0,353,1621786958303.845,11781.964
Depth,0,354,1621786958337.145,11815.379
Depth,0,355,1621786958370.444,11848.752
Depth,0,356,1621786958403.743,11881.921
Depth,0,357,1621786958437.041,11915.351
Depth,0,358,1621786958470.339,11948.679
Depth,0,359,1621786958503.637,11982.165
Depth,0,360,1621786958536.934,12015.735
Depth,0,361,1621786958570.230,12048.801
Depth,0,362,1621786958603.526,12081.983
Depth,0,363,1621786958636.822,12115.401
Depth,0,364,1621786958670.117,12148.744
Depth,0,365,1621786958703.411,12182.219
Depth,0,366,1621786958736.706,12215.244
Depth,0,367,1621786958770.000,12248.609
Depth,0,368,1621786958803.294,12282.242
Depth,0,369,1621786958836.587,12315.453
Depth,0,370,1621786958869.880,12348.684
Depth,0,371,1621786958903.172,12382.279
Depth,0,372,1621786958936.464,12415.529
