Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,0,1621785853823.806,13.645
Depth,0,1,1621785853857.150,46.422
Depth,0,2,1621785853891.749,79.390
Depth,0,3,1621785853927.649,112.180
Depth,0,4,1621785853964.848,146.734
Depth,0,5,1621785854003.348,179.956
Depth,0,6,1621785854043.148,213.216
Depth,0,7,1621785854081.666,245.614
Depth,0,8,1621785854119.463,279.178
Depth,0,9,1621785854157.526,312.296
Depth,0,10,1621785854195.856,345.927
Depth,0,11,1621785854234.453,379.409
Depth,0,12,1621785854273.309,412.458
Depth,0,13,1621785854312.428,446.504
Depth,0,14,1621785854351.811,479.755
Depth,0,15,1621785854391.458,512.673
Depth,0,16,1621785854430.961,546.399
Depth,0,17,1621785854469.115,579.198
Depth,0,18,1621785854507.265,612.875
Depth,0,19,1621785854545.308,645.514
Depth,0,20,1621785854582.283,679.156
Depth,0,21,1621785854619.114,712.353
Depth,0,22,1621785854655.762,745.679
Depth,0,23,1621785854691.871,779.151
Depth,0,24,1621785854727.789,812.531
Depth,0,25,1621785854763.505,845.733
Depth,0,26,1621785854798.905,879.188
Depth,0,27,1621785854834.101,912.399
Depth,0,28,1621785854869.094,945.760
Depth,0,29,1621785854903.895,979.155
Depth,0,30,1621785854938.491,1012.381
Depth,0,31,1621785854972.891,1045.766
Depth,0,32,1621785855007.186,1079.598
Depth,0,33,1621785855041.282,1112.447
Depth,0,34,1621785855075.196,1145.966
Depth,0,35,1621785855109.066,1179.280
Depth,0,36,1621785855142.749,1212.556
Depth,0,37,1621785855176.262,1245.919
Depth,0,38,1621785855209.777,1279.368
Depth,0,39,1621785855243.116,1312.496
Depth,0,40,1621785855276.275,1346.063
Depth,0,41,1621785855309.507,1379.269
Depth,0,42,1621785855342.577,1412.507
Depth,0,43,1621785855375.501,1445.793
Depth,0,44,1621785855408.483,1479.386
Depth,0,45,1621785855441.315,1512.734
Depth,0,46,1621785855473.982,1546.059
Depth,0,47,1621785855506.786,1579.289
Depth,0,48,1621785855539.451,1616.364
Depth,0,49,1621785855571.979,1646.092
Depth,0,50,1621785855604.368,1679.273
Depth,0,51,1621785855636.619,1712.733
Depth,0,52,1621785855668.732,1745.921
Depth,0,53,1621785855700.707,1779.414
Depth,0,54,1621785855732.544,1812.637
Depth,0,55,1621785855764.243,1845.983
Depth,0,56,1621785855795.803,1879.280
Depth,0,57,1621785855827.224,1912.886
Depth,0,58,1621785855858.509,1946.092
Depth,0,59,1621785855889.655,1979.850
Depth,0,60,1621785855920.662,2012.687
Depth,0,61,1621785855951.532,2046.037
Depth,0,62,1621785855982.264,2079.914
Depth,0,63,1621785856012.857,2112.662
Depth,0,64,1621785856043.312,2146.204
