Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629058214594.935,26.720
Depth,0,5,1629058214633.862,46.461
Depth,0,6,1629058214673.991,81.181
Depth,0,7,1629058214715.321,114.177
Depth,0,8,1629058214755.912,146.744
Depth,0,9,1629058214795.880,181.217
Depth,0,10,1629058214836.307,214.550
Depth,0,11,1629058214877.189,248.575
Depth,0,12,1629058214918.531,281.212
Depth,0,13,1629058214960.330,314.426
Depth,0,14,1629058215002.166,347.788
Depth,0,15,1629058215042.204,381.380
Depth,0,16,1629058215082.331,414.357
Depth,0,17,1629058215122.199,447.247
Depth,0,18,1629058215160.195,479.665
Depth,0,19,1629058215197.994,513.565
Depth,0,20,1629058215235.552,547.528
Depth,0,21,1629058215272.320,580.201
Depth,0,22,1629058215308.820,613.621
Depth,0,23,1629058215345.063,647.640
Depth,0,24,1629058215380.882,679.932
Depth,0,25,1629058215416.417,713.292
Depth,0,26,1629058215451.653,746.519
Depth,0,27,1629058215486.696,780.552
Depth,0,28,1629058215521.459,814.684
Depth,0,29,1629058215555.942,847.374
Depth,0,30,1629058215590.281,880.011
Depth,0,31,1629058215624.415,913.840
Depth,0,32,1629058215658.282,947.017
Depth,0,33,1629058215692.039,980.598
Depth,0,34,1629058215725.660,1014.910
Depth,0,35,1629058215759.033,1046.832
Depth,0,36,1629058215792.294,1080.097
Depth,0,37,1629058215825.509,1114.683
Depth,0,38,1629058215858.496,1146.627
Depth,0,39,1629058215891.354,1181.723
Depth,0,40,1629058215924.240,1213.389
Depth,0,41,1629058215956.915,1246.995
Depth,0,42,1629058215989.431,1281.606
Depth,0,43,1629058216022.060,1313.284
Depth,0,44,1629058216054.497,1348.113
Depth,0,45,1629058216086.761,1380.065
Depth,0,46,1629058216119.184,1414.776
Depth,0,47,1629058216151.433,1446.805
Depth,0,48,1629058216183.524,1481.465
Depth,0,49,1629058216215.782,1514.218
Depth,0,50,1629058216247.880,1547.809
Depth,0,51,1629058216279.822,1581.550
Depth,0,52,1629058216311.605,1614.394
Depth,0,53,1629058216343.230,1648.596
Depth,0,54,1629058216374.698,1680.205
Depth,0,55,1629058216406.007,1715.057
Depth,0,56,1629058216437.157,1746.932
Depth,0,57,1629058216468.150,1780.428
Depth,0,58,1629058216498.985,1813.417
Depth,0,59,1629058216529.662,1848.672
Depth,0,60,1629058216560.180,1880.213
Depth,0,61,1629058216590.541,1915.252
Depth,0,62,1629058216620.743,1948.381
Depth,0,63,1629058216650.788,1981.156
Depth,0,64,1629058216680.673,2014.296
Depth,0,65,1629058216710.401,2046.792
Depth,0,66,1629058216739.971,2081.680
Depth,0,67,1629058216769.383,2113.688
Depth,0,68,1629058216798.637,2148.600
Depth,0,69,1629058216827.732,2181.007
Depth,0,70,1629058216856.670,2215.397
Depth,0,71,1629058216885.450,2250.612
Depth,0,72,1629058216914.071,2280.970
Depth,0,73,1629058216942.534,2314.988
Depth,0,74,1629058216970.840,2347.014
Depth,0,75,1629058216998.987,2381.820
Depth,0,76,1629058217026.976,2413.379
Depth,0,77,1629058217054.806,2448.998
Depth,0,78,1629058217082.805,2481.808
Depth,0,79,1629058217116.110,2515.495
Depth,0,80,1629058217149.414,2548.525
Depth,0,81,1629058217182.715,2581.330
Depth,0,82,1629058217216.015,2614.889
Depth,0,83,1629058217249.312,2647.099
