Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629056965522.302,27.096
Depth,0,5,1629056965560.445,47.931
Depth,0,6,1629056965599.758,82.716
Depth,0,7,1629056965640.240,116.470
Depth,0,8,1629056965681.070,149.465
Depth,0,9,1629056965720.994,182.685
Depth,0,10,1629056965761.495,216.314
Depth,0,11,1629056965802.570,249.346
Depth,0,12,1629056965844.221,282.833
Depth,0,13,1629056965884.274,316.736
Depth,0,14,1629056965922.649,349.624
Depth,0,15,1629056965960.957,383.443
Depth,0,16,1629056965998.794,416.198
Depth,0,17,1629056966035.980,448.866
Depth,0,18,1629056966072.975,482.149
Depth,0,19,1629056966109.777,515.169
Depth,0,20,1629056966146.386,548.605
Depth,0,21,1629056966183.310,581.955
Depth,0,22,1629056966220.352,614.700
Depth,0,23,1629056966257.288,648.627
Depth,0,24,1629056966294.115,681.799
Depth,0,25,1629056966330.854,715.256
Depth,0,26,1629056966367.155,748.332
Depth,0,27,1629056966403.317,781.703
Depth,0,28,1629056966439.457,815.105
Depth,0,29,1629056966474.776,849.988
Depth,0,30,1629056966509.905,882.247
Depth,0,31,1629056966544.842,915.089
Depth,0,32,1629056966579.477,948.502
Depth,0,33,1629056966613.858,981.962
Depth,0,34,1629056966648.033,1017.831
Depth,0,35,1629056966682.028,1050.763
Depth,0,36,1629056966715.837,1081.809
Depth,0,37,1629056966749.439,1115.443
Depth,0,38,1629056966782.914,1148.513
Depth,0,39,1629056966816.267,1183.228
Depth,0,40,1629056966849.421,1214.988
Depth,0,41,1629056966882.460,1250.400
Depth,0,42,1629056966915.458,1281.637
Depth,0,43,1629056966948.270,1316.778
Depth,0,44,1629056966980.968,1349.982
Depth,0,45,1629056967013.680,1382.414
Depth,0,46,1629056967046.220,1416.627
Depth,0,47,1629056967078.640,1448.652
Depth,0,48,1629056967111.132,1483.240
Depth,0,49,1629056967143.465,1515.548
Depth,0,50,1629056967175.649,1550.231
Depth,0,51,1629056967207.981,1581.829
Depth,0,52,1629056967240.167,1616.583
Depth,0,53,1629056967272.208,1650.363
Depth,0,54,1629056967304.104,1683.405
Depth,0,55,1629056967335.854,1716.964
Depth,0,56,1629056967367.458,1749.063
Depth,0,57,1629056967398.917,1783.283
Depth,0,58,1629056967430.231,1815.399
Depth,0,59,1629056967461.399,1850.338
Depth,0,60,1629056967492.422,1881.861
Depth,0,61,1629056967523.299,1916.964
Depth,0,62,1629056967554.031,1948.729
Depth,0,63,1629056967584.617,1983.371
Depth,0,64,1629056967615.059,2015.901
Depth,0,65,1629056967645.354,2050.402
Depth,0,66,1629056967675.505,2083.196
Depth,0,67,1629056967705.510,2115.596
Depth,0,68,1629056967735.369,2150.105
Depth,0,69,1629056967765.083,2181.694
Depth,0,70,1629056967794.652,2216.615
Depth,0,71,1629056967824.075,2249.960
Depth,0,72,1629056967853.353,2283.384
Depth,0,73,1629056967882.485,2315.273
Depth,0,74,1629056967911.471,2350.993
Depth,0,75,1629056967940.313,2382.943
Depth,0,76,1629056967969.009,2416.969
Depth,0,77,1629056967997.560,2448.989
Depth,0,78,1629056968025.965,2483.344
Depth,0,79,1629056968054.225,2516.901
Depth,0,80,1629056968082.552,2550.683
Depth,0,81,1629056968115.908,2582.040
