Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629058104451.317,29.632
Depth,0,5,1629058104486.323,51.551
Depth,0,6,1629058104522.115,87.354
Depth,0,7,1629058104558.696,118.906
Depth,0,8,1629058104595.823,152.439
Depth,0,9,1629058104633.449,186.006
Depth,0,10,1629058104671.711,219.106
Depth,0,11,1629058104710.609,251.609
Depth,0,12,1629058104750.143,286.378
Depth,0,13,1629058104790.313,319.402
Depth,0,14,1629058104830.567,352.833
Depth,0,15,1629058104869.292,386.091
Depth,0,16,1629058104908.249,420.333
Depth,0,17,1629058104947.436,451.966
Depth,0,18,1629058104986.856,485.044
Depth,0,19,1629058105025.233,519.418
Depth,0,20,1629058105062.261,551.594
Depth,0,21,1629058105099.192,585.814
Depth,0,22,1629058105135.646,618.416
Depth,0,23,1629058105171.503,651.614
Depth,0,24,1629058105207.171,685.222
Depth,0,25,1629058105242.574,718.439
Depth,0,26,1629058105277.620,751.799
Depth,0,27,1629058105312.451,785.289
Depth,0,28,1629058105347.070,818.508
Depth,0,29,1629058105381.478,851.783
Depth,0,30,1629058105415.666,885.069
Depth,0,31,1629058105449.654,918.269
Depth,0,32,1629058105483.555,952.455
Depth,0,33,1629058105517.245,985.309
Depth,0,34,1629058105550.732,1019.754
Depth,0,35,1629058105584.216,1053.323
Depth,0,36,1629058105617.500,1085.250
Depth,0,37,1629058105650.574,1120.067
Depth,0,38,1629058105683.719,1151.906
Depth,0,39,1629058105716.679,1187.138
Depth,0,40,1629058105749.399,1220.190
Depth,0,41,1629058105782.281,1253.034
Depth,0,42,1629058105814.994,1286.658
Depth,0,43,1629058105847.534,1319.742
Depth,0,44,1629058105879.906,1351.899
Depth,0,45,1629058105912.106,1385.106
Depth,0,46,1629058105944.137,1420.280
Depth,0,47,1629058105976.607,1451.915
Depth,0,48,1629058106009.408,1486.650
Depth,0,49,1629058106042.093,1519.796
Depth,0,50,1629058106074.722,1554.302
Depth,0,51,1629058106107.321,1585.672
Depth,0,52,1629058106139.807,1619.123
Depth,0,53,1629058106172.181,1653.272
Depth,0,54,1629058106204.442,1685.322
Depth,0,55,1629058106236.913,1719.608
Depth,0,56,1629058106269.282,1752.216
Depth,0,57,1629058106301.550,1786.541
Depth,0,58,1629058106333.716,1820.425
Depth,0,59,1629058106365.781,1853.931
Depth,0,60,1629058106397.745,1886.574
Depth,0,61,1629058106429.607,1918.544
Depth,0,62,1629058106461.368,1953.362
Depth,0,63,1629058106493.028,1985.507
Depth,0,64,1629058106524.586,2020.270
Depth,0,65,1629058106556.043,2051.784
Depth,0,66,1629058106587.398,2086.866
Depth,0,67,1629058106618.652,2118.849
Depth,0,68,1629058106649.805,2153.038
Depth,0,69,1629058106680.856,2187.366
Depth,0,70,1629058106711.805,2218.668
Depth,0,71,1629058106742.653,2253.664
Depth,0,72,1629058106773.400,2285.582
Depth,0,73,1629058106804.046,2320.807
Depth,0,74,1629058106834.590,2352.536
Depth,0,75,1629058106865.032,2385.895
Depth,0,76,1629058106895.374,2420.392
Depth,0,77,1629058106925.614,2453.836
Depth,0,78,1629058106955.752,2486.586
Depth,0,79,1629058106985.789,2520.413
Depth,0,80,1629058107015.725,2553.802
Depth,0,81,1629058107045.559,2586.133
Depth,0,82,1629058107075.292,2619.866
Depth,0,83,1629058107104.923,2652.046
Depth,0,84,1629058107134.491,2686.963
Depth,0,85,1629058107167.854,2718.999
Depth,0,86,1629058107201.121,2754.156
