Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629058064260.109,30.492
Depth,0,5,1629058064298.948,51.678
Depth,0,6,1629058064338.966,86.513
Depth,0,7,1629058064380.164,119.544
Depth,0,8,1629058064420.785,151.579
Depth,0,9,1629058064460.663,186.427
Depth,0,10,1629058064500.991,218.759
Depth,0,11,1629058064541.770,253.988
Depth,0,12,1629058064582.999,285.183
Depth,0,13,1629058064624.678,319.718
Depth,0,14,1629058064666.412,354.657
Depth,0,15,1629058064706.377,385.298
Depth,0,16,1629058064746.433,419.666
Depth,0,17,1629058064786.581,452.055
Depth,0,18,1629058064826.821,485.145
Depth,0,19,1629058064865.931,518.486
Depth,0,20,1629058064903.691,551.545
Depth,0,21,1629058064941.252,585.220
Depth,0,22,1629058064978.614,618.718
Depth,0,23,1629058065015.777,651.858
Depth,0,24,1629058065052.969,685.209
Depth,0,25,1629058065090.068,718.482
Depth,0,26,1629058065126.998,752.173
Depth,0,27,1629058065163.134,785.010
Depth,0,28,1629058065198.812,818.417
Depth,0,29,1629058065234.244,851.860
Depth,0,30,1629058065269.429,885.298
Depth,0,31,1629058065304.875,918.422
Depth,0,32,1629058065340.111,952.304
Depth,0,33,1629058065375.139,985.067
Depth,0,34,1629058065409.974,1019.770
Depth,0,35,1629058065444.366,1051.896
Depth,0,36,1629058065478.530,1085.123
Depth,0,37,1629058065512.467,1118.535
Depth,0,38,1629058065546.165,1153.878
Depth,0,39,1629058065579.631,1185.258
Depth,0,40,1629058065612.864,1220.468
Depth,0,41,1629058065645.980,1253.187
Depth,0,42,1629058065678.868,1286.152
Depth,0,43,1629058065711.528,1320.048
Depth,0,44,1629058065744.151,1354.214
Depth,0,45,1629058065776.666,1385.259
Depth,0,46,1629058065808.966,1418.990
Depth,0,47,1629058065841.212,1453.382
Depth,0,48,1629058065873.420,1485.375
Depth,0,49,1629058065905.428,1519.888
Depth,0,50,1629058065937.359,1553.420
Depth,0,51,1629058065969.337,1587.060
Depth,0,52,1629058066001.132,1620.256
Depth,0,53,1629058066032.859,1652.202
Depth,0,54,1629058066064.652,1688.506
Depth,0,55,1629058066096.276,1718.654
Depth,0,56,1629058066127.731,1753.989
Depth,0,57,1629058066159.017,1785.323
Depth,0,58,1629058066190.134,1821.348
Depth,0,59,1629058066221.081,1853.584
Depth,0,60,1629058066251.860,1887.243
Depth,0,61,1629058066282.469,1920.051
Depth,0,62,1629058066312.909,1952.305
Depth,0,63,1629058066343.180,1986.550
Depth,0,64,1629058066373.282,2022.610
Depth,0,65,1629058066403.216,2053.811
Depth,0,66,1629058066432.979,2085.350
Depth,0,67,1629058066462.573,2120.345
Depth,0,68,1629058066491.999,2154.449
Depth,0,69,1629058066521.255,2186.757
Depth,0,70,1629058066550.343,2220.410
Depth,0,71,1629058066579.261,2253.939
Depth,0,72,1629058066608.010,2285.614
Depth,0,73,1629058066636.590,2319.056
Depth,0,74,1629058066665.001,2354.085
Depth,0,75,1629058066693.243,2385.367
Depth,0,76,1629058066721.315,2420.503
Depth,0,77,1629058066749.219,2454.271
Depth,0,78,1629058066776.953,2486.254
Depth,0,79,1629058066804.519,2520.451
Depth,0,80,1629058066831.914,2553.249
Depth,0,81,1629058066859.141,2586.942
Depth,0,82,1629058066886.199,2618.985
Depth,0,83,1629058066915.239,2653.865
Depth,0,84,1629058066948.416,2685.279
Depth,0,85,1629058066981.590,2720.230
Depth,0,86,1629058067014.763,2753.413
Depth,0,87,1629058067047.933,2787.088
Depth,0,88,1629058067081.101,2820.522
Depth,0,89,1629058067114.268,2853.376
Depth,0,90,1629058067147.431,2887.134
Depth,0,91,1629058067180.593,2919.089
Depth,0,92,1629058067213.753,2953.841
Depth,0,93,1629058067246.910,2985.904
Depth,0,94,1629058067280.065,3020.774
Depth,0,95,1629058067313.219,3052.689
Depth,0,96,1629058067346.370,3087.257
Depth,0,97,1629058067379.519,3119.790
Depth,0,98,1629058067412.666,3154.287
Depth,0,99,1629058067445.811,3187.089
Depth,0,100,1629058067478.953,3219.392
Depth,0,101,1629058067512.094,3254.118
Depth,0,102,1629058067545.232,3285.679
Depth,0,103,1629058067578.369,3320.706
Depth,0,104,1629058067611.503,3352.688
Depth,0,105,1629058067644.635,3385.993
Depth,0,106,1629058067677.764,3420.591
Depth,0,107,1629058067710.892,3454.450
Depth,0,108,1629058067744.017,3487.256
Depth,0,109,1629058067777.141,3520.481
Depth,0,110,1629058067810.262,3553.971
Depth,0,111,1629058067843.382,3586.621
Depth,0,112,1629058067876.499,3620.655
Depth,0,113,1629058067909.559,3652.924
Depth,0,114,1629058067942.357,3687.235
Depth,0,115,1629058067975.141,3720.521
