Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629057800010.930,34.791
Depth,0,5,1629057800047.462,54.775
Depth,0,6,1629057800084.406,89.789
Depth,0,7,1629057800121.762,123.163
Depth,0,8,1629057800158.799,156.279
Depth,0,9,1629057800195.695,190.173
Depth,0,10,1629057800232.731,222.939
Depth,0,11,1629057800269.568,257.057
Depth,0,12,1629057800306.156,290.516
Depth,0,13,1629057800342.759,322.912
Depth,0,14,1629057800379.220,356.336
Depth,0,15,1629057800415.407,391.353
Depth,0,16,1629057800451.542,422.706
Depth,0,17,1629057800487.544,455.404
Depth,0,18,1629057800523.316,489.199
Depth,0,19,1629057800559.000,524.290
Depth,0,20,1629057800594.574,557.467
Depth,0,21,1629057800629.943,588.191
Depth,0,22,1629057800665.207,621.614
Depth,0,23,1629057800700.364,655.757
Depth,0,24,1629057800735.359,688.172
Depth,0,25,1629057800770.242,721.818
Depth,0,26,1629057800805.014,754.855
Depth,0,27,1629057800839.671,788.252
Depth,0,28,1629057800874.214,821.750
Depth,0,29,1629057800908.640,855.560
Depth,0,30,1629057800942.991,888.435
Depth,0,31,1629057800977.232,921.970
Depth,0,32,1629057801011.361,955.152
Depth,0,33,1629057801045.436,989.776
Depth,0,34,1629057801079.402,1022.444
Depth,0,35,1629057801113.260,1056.696
Depth,0,36,1629057801147.009,1088.838
Depth,0,37,1629057801180.652,1122.843
Depth,0,38,1629057801214.647,1155.598
Depth,0,39,1629057801248.563,1189.533
Depth,0,40,1629057801282.399,1223.218
Depth,0,41,1629057801316.157,1255.761
Depth,0,42,1629057801349.835,1290.108
Depth,0,43,1629057801383.434,1321.934
Depth,0,44,1629057801417.297,1356.525
Depth,0,45,1629057801451.297,1388.194
Depth,0,46,1629057801485.248,1423.474
Depth,0,47,1629057801519.148,1456.279
Depth,0,48,1629057801552.998,1490.564
Depth,0,49,1629057801586.798,1521.629
Depth,0,50,1629057801620.675,1556.593
Depth,0,51,1629057801654.848,1590.471
Depth,0,52,1629057801688.993,1624.482
Depth,0,53,1629057801723.109,1656.294
Depth,0,54,1629057801757.197,1690.434
Depth,0,55,1629057801791.256,1723.365
Depth,0,56,1629057801825.287,1755.042
Depth,0,57,1629057801859.288,1790.175
Depth,0,58,1629057801893.262,1823.375
Depth,0,59,1629057801927.208,1857.016
Depth,0,60,1629057801961.125,1889.433
Depth,0,61,1629057801995.014,1921.862
Depth,0,62,1629057802028.875,1956.733
Depth,0,63,1629057802062.707,1989.964
Depth,0,64,1629057802096.510,2021.803
Depth,0,65,1629057802130.285,2055.396
Depth,0,66,1629057802164.032,2089.897
Depth,0,67,1629057802197.751,2123.121
Depth,0,68,1629057802231.441,2157.862
Depth,0,69,1629057802265.102,2188.933
Depth,0,70,1629057802298.735,2222.456
Depth,0,71,1629057802332.339,2257.196
Depth,0,72,1629057802365.916,2288.572
Depth,0,73,1629057802399.464,2323.220
Depth,0,74,1629057802432.983,2355.811
Depth,0,75,1629057802466.475,2390.382
Depth,0,76,1629057802499.938,2423.257
Depth,0,77,1629057802533.372,2457.316
Depth,0,78,1629057802566.778,2490.448
Depth,0,79,1629057802600.156,2523.132
Depth,0,80,1629057802633.837,2556.814
Depth,0,81,1629057802668.338,2589.266
Depth,0,82,1629057802702.108,2622.850
Depth,0,83,1629057802735.323,2655.596
Depth,0,84,1629057802768.499,2690.129
Depth,0,85,1629057802801.636,2722.553
Depth,0,86,1629057802834.735,2756.779
Depth,0,87,1629057802867.796,2788.608
Depth,0,88,1629057802900.817,2823.439
Depth,0,89,1629057802933.801,2855.470
Depth,0,90,1629057802966.745,2890.230
Depth,0,91,1629057802999.651,2921.948
Depth,0,92,1629057803032.518,2957.207
Depth,0,93,1629057803065.346,2989.816
Depth,0,94,1629057803098.136,3022.723
Depth,0,95,1629057803130.887,3055.350
Depth,0,96,1629057803163.599,3089.535
Depth,0,97,1629057803196.272,3121.981
Depth,0,98,1629057803228.907,3156.760
Depth,0,99,1629057803261.503,3188.814
Depth,0,100,1629057803294.061,3223.932
Depth,0,101,1629057803326.580,3256.025
Depth,0,102,1629057803359.060,3290.585
Depth,0,103,1629057803391.502,3322.003
Depth,0,104,1629057803423.905,3357.247
Depth,0,105,1629057803456.270,3388.974
Depth,0,106,1629057803488.595,3423.413
Depth,0,107,1629057803520.882,3455.516
Depth,0,108,1629057803553.131,3490.554
Depth,0,109,1629057803585.341,3522.071
Depth,0,110,1629057803617.511,3557.658
Depth,0,111,1629057803649.643,3588.792
Depth,0,112,1629057803682.253,3622.554
Depth,0,113,1629057803714.916,3655.960
Depth,0,114,1629057803747.550,3689.392
Depth,0,115,1629057803780.153,3722.939
Depth,0,116,1629057803812.726,3757.722
Depth,0,117,1629057803845.269,3789.581
Depth,0,118,1629057803877.783,3823.776
Depth,0,119,1629057803910.266,3855.751
Depth,0,120,1629057803942.719,3889.054
Depth,0,121,1629057803975.143,3923.420
Depth,0,122,1629057804007.536,3957.271
Depth,0,123,1629057804039.899,3990.439
Depth,0,124,1629057804072.232,4023.346
Depth,0,125,1629057804104.536,4057.043
Depth,0,126,1629057804136.810,4090.442
Depth,0,127,1629057804169.053,4122.713
Depth,0,128,1629057804201.267,4157.479
Depth,0,129,1629057804233.451,4189.220
Depth,0,130,1629057804265.604,4224.007
Depth,0,131,1629057804297.728,4255.823
Depth,0,132,1629057804329.822,4290.823
Depth,0,133,1629057804361.886,4323.455
Depth,0,134,1629057804393.920,4358.559
Depth,0,135,1629057804425.924,4389.305
Depth,0,136,1629057804457.898,4423.702
Depth,0,137,1629057804489.841,4456.000
Depth,0,138,1629057804521.755,4491.038
Depth,0,139,1629057804553.639,4523.834
Depth,0,140,1629057804585.493,4557.064
Depth,0,141,1629057804617.317,4589.524
Depth,0,142,1629057804649.769,4623.821
Depth,0,143,1629057804682.848,4656.261
Depth,0,144,1629057804715.920,4689.642
Depth,0,145,1629057804748.985,4723.111
Depth,0,146,1629057804782.044,4758.137
Depth,0,147,1629057804815.095,4789.300
Depth,0,148,1629057804848.140,4824.141
Depth,0,149,1629057804881.178,4857.397
Depth,0,150,1629057804914.208,4890.782
Depth,0,151,1629057804947.232,4923.196
Depth,0,152,1629057804980.249,4957.724
Depth,0,153,1629057805013.260,4990.556
Depth,0,154,1629057805046.263,5025.648
Depth,0,155,1629057805079.260,5057.016
Depth,0,156,1629057805112.250,5090.684
Depth,0,157,1629057805145.232,5123.523
Depth,0,158,1629057805178.208,5157.960
Depth,0,159,1629057805211.177,5189.314
Depth,0,160,1629057805244.139,5224.177
Depth,0,161,1629057805277.095,5255.997
Depth,0,162,1629057805310.043,5291.054
Depth,0,163,1629057805342.984,5323.023
Depth,0,164,1629057805375.918,5358.160
Depth,0,165,1629057805408.846,5389.393
Depth,0,166,1629057805441.767,5424.380
Depth,0,167,1629057805474.681,5457.471
Depth,0,168,1629057805507.588,5490.770
Depth,0,169,1629057805540.489,5524.220
Depth,0,170,1629057805573.382,5556.624
Depth,0,171,1629057805606.269,5589.356
Depth,0,172,1629057805639.281,5624.555
