Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629058086131.344,30.901
Depth,0,5,1629058086166.431,52.576
Depth,0,6,1629058086202.310,87.392
Depth,0,7,1629058086238.981,121.051
Depth,0,8,1629058086276.242,154.122
Depth,0,9,1629058086313.992,187.390
Depth,0,10,1629058086352.389,221.350
Depth,0,11,1629058086391.432,253.988
Depth,0,12,1629058086431.121,287.154
Depth,0,13,1629058086471.456,320.713
Depth,0,14,1629058086511.689,354.282
Depth,0,15,1629058086550.417,387.665
Depth,0,16,1629058086589.366,420.273
Depth,0,17,1629058086628.537,453.461
Depth,0,18,1629058086667.929,486.032
Depth,0,19,1629058086705.848,519.475
Depth,0,20,1629058086742.742,552.786
Depth,0,21,1629058086779.523,586.049
Depth,0,22,1629058086815.793,619.610
Depth,0,23,1629058086851.562,653.081
Depth,0,24,1629058086887.136,685.946
Depth,0,25,1629058086922.441,720.439
Depth,0,26,1629058086957.423,753.462
Depth,0,27,1629058086992.189,786.233
Depth,0,28,1629058087026.748,819.513
Depth,0,29,1629058087061.115,853.601
Depth,0,30,1629058087095.266,886.234
Depth,0,31,1629058087129.227,919.330
Depth,0,32,1629058087163.094,952.632
Depth,0,33,1629058087196.751,986.926
Depth,0,34,1629058087230.222,1020.504
Depth,0,35,1629058087263.683,1054.252
Depth,0,36,1629058087296.946,1085.965
Depth,0,37,1629058087330.037,1120.957
Depth,0,38,1629058087363.161,1152.716
Depth,0,39,1629058087396.102,1188.027
Depth,0,40,1629058087428.845,1220.753
Depth,0,41,1629058087461.714,1253.845
Depth,0,42,1629058087494.413,1287.621
Depth,0,43,1629058087526.944,1319.662
Depth,0,44,1629058087559.307,1354.371
Depth,0,45,1629058087591.501,1386.752
Depth,0,46,1629058087623.307,1420.823
Depth,0,47,1629058087656.160,1453.299
Depth,0,48,1629058087688.894,1487.507
Depth,0,49,1629058087721.509,1521.614
Depth,0,50,1629058087754.111,1554.950
Depth,0,51,1629058087786.661,1587.863
Depth,0,52,1629058087819.098,1619.530
Depth,0,53,1629058087851.518,1654.778
Depth,0,54,1629058087883.936,1686.595
Depth,0,55,1629058087916.246,1721.369
Depth,0,56,1629058087948.450,1752.956
Depth,0,57,1629058087980.548,1788.095
Depth,0,58,1629058088012.539,1821.449
Depth,0,59,1629058088044.424,1856.359
Depth,0,60,1629058088076.203,1886.920
Depth,0,61,1629058088107.875,1919.705
Depth,0,62,1629058088139.440,1954.226
Depth,0,63,1629058088170.899,1986.491
Depth,0,64,1629058088202.252,2021.687
Depth,0,65,1629058088233.498,2053.334
Depth,0,66,1629058088264.638,2087.968
Depth,0,67,1629058088295.671,2120.044
Depth,0,68,1629058088326.598,2154.245
Depth,0,69,1629058088357.417,2187.780
Depth,0,70,1629058088388.131,2220.397
Depth,0,71,1629058088418.738,2255.201
Depth,0,72,1629058088449.239,2286.800
Depth,0,73,1629058088479.633,2322.066
Depth,0,74,1629058088509.921,2353.097
Depth,0,75,1629058088540.102,2388.362
Depth,0,76,1629058088570.177,2419.725
Depth,0,77,1629058088600.145,2454.816
Depth,0,78,1629058088630.007,2486.961
Depth,0,79,1629058088659.762,2520.415
Depth,0,80,1629058088689.411,2556.151
Depth,0,81,1629058088718.954,2586.477
Depth,0,82,1629058088748.389,2621.818
Depth,0,83,1629058088779.679,2653.388
Depth,0,84,1629058088812.963,2688.232
Depth,0,85,1629058088846.240,2721.261
Depth,0,86,1629058088879.510,2754.931
Depth,0,87,1629058088912.773,2788.124
Depth,0,88,1629058088946.029,2821.938
Depth,0,89,1629058088979.278,2853.337
Depth,0,90,1629058089012.520,2886.746
Depth,0,91,1629058089045.756,2921.588
Depth,0,92,1629058089078.984,2953.750
Depth,0,93,1629058089112.206,2987.928
Depth,0,94,1629058089145.420,3020.668
Depth,0,95,1629058089178.627,3053.940
Depth,0,96,1629058089211.828,3088.146
Depth,0,97,1629058089245.021,3121.214
Depth,0,98,1629058089278.208,3155.073
Depth,0,99,1629058089311.388,3186.911
Depth,0,100,1629058089344.562,3221.605
Depth,0,101,1629058089377.728,3253.437
Depth,0,102,1629058089410.887,3288.133
Depth,0,103,1629058089444.040,3319.911
Depth,0,104,1629058089477.185,3355.200
Depth,0,105,1629058089510.324,3388.861
Depth,0,106,1629058089543.455,3421.856
Depth,0,107,1629058089576.580,3453.222
Depth,0,108,1629058089609.698,3487.282
Depth,0,109,1629058089642.808,3521.488
Depth,0,110,1629058089675.912,3553.688
Depth,0,111,1629058089709.009,3587.786
Depth,0,112,1629058089742.099,3620.390
Depth,0,113,1629058089775.299,3656.953
Depth,0,114,1629058089808.695,3687.300
Depth,0,115,1629058089841.793,3721.295
Depth,0,116,1629058089874.708,3754.907
Depth,0,117,1629058089907.609,3787.104
Depth,0,118,1629058089940.494,3822.076
Depth,0,119,1629058089973.365,3854.249
Depth,0,120,1629058090006.220,3887.166
Depth,0,121,1629058090039.061,3920.193
Depth,0,122,1629058090071.886,3955.254
Depth,0,123,1629058090104.697,3988.106
Depth,0,124,1629058090137.492,4022.861
Depth,0,125,1629058090170.273,4055.425
Depth,0,126,1629058090203.039,4087.900
Depth,0,127,1629058090235.790,4122.697
Depth,0,128,1629058090268.526,4155.506
Depth,0,129,1629058090301.247,4188.118
Depth,0,130,1629058090333.952,4220.171
Depth,0,131,1629058090366.643,4255.222
Depth,0,132,1629058090399.319,4288.372
Depth,0,133,1629058090431.980,4323.065
Depth,0,134,1629058090464.626,4353.935
Depth,0,135,1629058090497.258,4387.825
Depth,0,136,1629058090529.873,4422.115
Depth,0,137,1629058090562.474,4454.421
Depth,0,138,1629058090595.060,4488.411
Depth,0,139,1629058090627.631,4520.230
Depth,0,140,1629058090660.188,4555.507
Depth,0,141,1629058090692.729,4587.511
Depth,0,142,1629058090725.255,4622.518
Depth,0,143,1629058090757.767,4655.004
Depth,0,144,1629058090790.263,4688.664
Depth,0,145,1629058090823.250,4721.821
Depth,0,146,1629058090856.527,4754.092
Depth,0,147,1629058090889.804,4788.415
Depth,0,148,1629058090923.082,4820.328
Depth,0,149,1629058090956.360,4855.302
Depth,0,150,1629058090989.640,4887.760
Depth,0,151,1629058091022.922,4922.969
Depth,0,152,1629058091056.204,4954.079
Depth,0,153,1629058091089.488,4988.623
Depth,0,154,1629058091122.773,5024.827
Depth,0,155,1629058091156.059,5054.280
Depth,0,156,1629058091189.345,5088.754
Depth,0,157,1629058091222.634,5120.501
Depth,0,158,1629058091255.923,5155.664
Depth,0,159,1629058091289.213,5187.618
Depth,0,160,1629058091322.504,5221.773
Depth,0,161,1629058091355.796,5255.272
Depth,0,162,1629058091389.089,5288.826
Depth,0,163,1629058091422.383,5321.811
Depth,0,164,1629058091455.679,5354.128
Depth,0,165,1629058091488.975,5388.889
Depth,0,166,1629058091522.273,5421.850
