Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,5,1629057819927.191,16.655
Depth,0,6,1629057819963.847,38.581
Depth,0,7,1629057820000.820,73.706
Depth,0,8,1629057820038.246,106.680
Depth,0,9,1629057820074.909,140.304
Depth,0,10,1629057820111.672,173.262
Depth,0,11,1629057820148.533,205.632
Depth,0,12,1629057820185.495,239.441
Depth,0,13,1629057820222.635,272.738
Depth,0,14,1629057820260.298,306.459
Depth,0,15,1629057820298.138,339.868
Depth,0,16,1629057820336.040,373.353
Depth,0,17,1629057820372.772,405.763
Depth,0,18,1629057820409.480,439.069
Depth,0,19,1629057820446.168,472.180
Depth,0,20,1629057820482.218,505.698
Depth,0,21,1629057820518.171,539.033
Depth,0,22,1629057820554.056,572.448
Depth,0,23,1629057820589.536,605.543
Depth,0,24,1629057820624.889,638.736
Depth,0,25,1629057820660.136,671.921
Depth,0,26,1629057820695.121,705.441
Depth,0,27,1629057820729.967,739.058
Depth,0,28,1629057820764.675,772.729
Depth,0,29,1629057820799.238,805.620
Depth,0,30,1629057820833.658,839.126
Depth,0,31,1629057820867.938,872.476
Depth,0,32,1629057820902.078,905.241
Depth,0,33,1629057820936.033,938.798
Depth,0,34,1629057820970.673,972.086
Depth,0,35,1629057821005.232,1006.916
Depth,0,36,1629057821039.738,1039.053
Depth,0,37,1629057821073.938,1074.225
Depth,0,38,1629057821108.041,1106.668
Depth,0,39,1629057821142.045,1139.748
Depth,0,40,1629057821175.877,1173.747
Depth,0,41,1629057821209.605,1205.778
Depth,0,42,1629057821243.229,1240.763
Depth,0,43,1629057821276.774,1272.081
Depth,0,44,1629057821310.231,1307.037
Depth,0,45,1629057821343.585,1339.156
Depth,0,46,1629057821376.874,1372.924
Depth,0,47,1629057821410.100,1407.386
Depth,0,48,1629057821443.225,1439.744
Depth,0,49,1629057821476.249,1473.891
Depth,0,50,1629057821509.173,1505.735
Depth,0,51,1629057821541.995,1540.783
Depth,0,52,1629057821574.717,1572.328
Depth,0,53,1629057821607.338,1606.434
Depth,0,54,1629057821639.858,1640.287
Depth,0,55,1629057821672.277,1674.238
Depth,0,56,1629057821704.596,1705.715
Depth,0,57,1629057821736.814,1740.050
Depth,0,58,1629057821768.931,1774.088
Depth,0,59,1629057821800.948,1805.734
Depth,0,60,1629057821832.863,1841.396
Depth,0,61,1629057821864.678,1872.420
Depth,0,62,1629057821896.392,1907.129
Depth,0,63,1629057821928.005,1939.192
Depth,0,64,1629057821959.518,1974.293
Depth,0,65,1629057821990.929,2007.021
Depth,0,66,1629057822022.240,2040.028
Depth,0,67,1629057822053.449,2072.489
Depth,0,68,1629057822084.559,2106.154
Depth,0,69,1629057822115.567,2140.758
Depth,0,70,1629057822146.475,2172.656
Depth,0,71,1629057822177.281,2207.512
Depth,0,72,1629057822207.988,2239.645
Depth,0,73,1629057822238.593,2274.212
Depth,0,74,1629057822269.097,2307.263
Depth,0,75,1629057822299.501,2340.866
Depth,0,76,1629057822331.373,2374.173
Depth,0,77,1629057822364.696,2406.436
Depth,0,78,1629057822398.006,2440.644
Depth,0,79,1629057822431.302,2472.830
Depth,0,80,1629057822464.583,2506.631
Depth,0,81,1629057822497.853,2539.266
Depth,0,82,1629057822531.108,2574.476
Depth,0,83,1629057822564.350,2606.633
Depth,0,84,1629057822597.578,2641.783
Depth,0,85,1629057822630.793,2672.443
Depth,0,86,1629057822663.994,2706.990
Depth,0,87,1629057822697.181,2740.275
Depth,0,88,1629057822730.355,2772.815
Depth,0,89,1629057822763.516,2807.586
Depth,0,90,1629057822796.663,2839.356
Depth,0,91,1629057822829.796,2874.094
Depth,0,92,1629057822862.916,2906.012
Depth,0,93,1629057822896.021,2939.870
Depth,0,94,1629057822929.113,2974.224
Depth,0,95,1629057822962.192,3006.784
Depth,0,96,1629057822995.258,3040.863
Depth,0,97,1629057823028.310,3072.863
Depth,0,98,1629057823061.348,3107.688
Depth,0,99,1629057823094.372,3139.317
Depth,0,100,1629057823127.384,3174.243
Depth,0,101,1629057823160.381,3206.419
Depth,0,102,1629057823193.365,3240.822
Depth,0,103,1629057823226.335,3276.865
Depth,0,104,1629057823259.292,3324.587
Depth,0,105,1629057823292.235,3353.806
Depth,0,106,1629057823325.200,3372.667
Depth,0,107,1629057823358.099,3407.777
Depth,0,108,1629057823390.981,3439.403
