Configuration:
Stream Type,Stream Name,Format,FPS,Width,Height
Infrared 1,Infrared,Y8,30,640,480
Infrared 2,Infrared,Y8,30,640,480
Depth,Depth,Z16,30,640,480
Color,Color,RGB8,30,640,480
Accel,Accel,MOTION_XYZ32F,63
Gyro,Gyro,MOTION_XYZ32F,200


Stream Type,Index,F#,HW Timestamp (ms),Host Timestamp(ms)

Depth,0,4,1629057929263.858,32.564
Depth,0,5,1629057929302.356,52.797
Depth,0,6,1629057929341.958,86.345
Depth,0,7,1629057929382.664,119.314
Depth,0,8,1629057929422.767,153.049
Depth,0,9,1629057929462.335,186.205
Depth,0,10,1629057929502.348,221.167
Depth,0,11,1629057929542.807,253.616
Depth,0,12,1629057929583.711,286.223
Depth,0,13,1629057929625.060,319.503
Depth,0,14,1629057929666.310,354.108
Depth,0,15,1629057929705.979,387.170
Depth,0,16,1629057929745.744,421.018
Depth,0,17,1629057929785.604,453.543
Depth,0,18,1629057929825.559,486.162
Depth,0,19,1629057929864.585,520.081
Depth,0,20,1629057929902.205,553.841
Depth,0,21,1629057929939.644,586.388
Depth,0,22,1629057929976.644,619.711
Depth,0,23,1629057930012.934,654.319
Depth,0,24,1629057930048.963,687.227
Depth,0,25,1629057930084.703,721.240
Depth,0,26,1629057930120.052,752.982
Depth,0,27,1629057930155.125,786.067
Depth,0,28,1629057930189.933,819.825
Depth,0,29,1629057930224.536,853.110
Depth,0,30,1629057930258.870,886.487
Depth,0,31,1629057930292.944,920.053
Depth,0,32,1629057930326.946,953.996
Depth,0,33,1629057930360.691,986.358
Depth,0,34,1629057930394.179,1020.748
Depth,0,35,1629057930427.410,1055.298
Depth,0,36,1629057930460.383,1086.892
Depth,0,37,1629057930492.859,1119.739
Depth,0,38,1629057930526.440,1154.170
Depth,0,39,1629057930559.835,1186.543
Depth,0,40,1629057930593.042,1222.047
Depth,0,41,1629057930626.062,1254.472
Depth,0,42,1629057930658.894,1288.646
Depth,0,43,1629057930691.539,1320.392
Depth,0,44,1629057930724.475,1353.684
Depth,0,45,1629057930757.830,1388.029
Depth,0,46,1629057930791.053,1419.851
Depth,0,47,1629057930824.132,1454.463
Depth,0,48,1629057930857.048,1486.448
Depth,0,49,1629057930889.826,1519.839
Depth,0,50,1629057930922.484,1554.636
Depth,0,51,1629057930955.092,1587.857
Depth,0,52,1629057930987.563,1621.409
Depth,0,53,1629057931019.903,1653.643
Depth,0,54,1629057931052.290,1688.456
Depth,0,55,1629057931084.547,1720.133
Depth,0,56,1629057931116.657,1755.010
Depth,0,57,1629057931148.881,1786.598
Depth,0,58,1629057931180.983,1820.136
Depth,0,59,1629057931212.962,1854.494
Depth,0,60,1629057931244.819,1886.688
Depth,0,61,1629057931276.553,1921.088
Depth,0,62,1629057931308.166,1953.726
Depth,0,63,1629057931339.656,1986.880
Depth,0,64,1629057931371.023,2020.566
Depth,0,65,1629057931402.268,2053.703
Depth,0,66,1629057931433.391,2087.151
Depth,0,67,1629057931464.392,2121.614
Depth,0,68,1629057931495.270,2153.673
Depth,0,69,1629057931526.025,2186.805
Depth,0,70,1629057931556.658,2220.049
Depth,0,71,1629057931587.170,2254.568
Depth,0,72,1629057931617.559,2286.869
Depth,0,73,1629057931647.825,2321.998
Depth,0,74,1629057931677.969,2353.746
Depth,0,75,1629057931707.991,2388.576
Depth,0,76,1629057931737.891,2420.057
Depth,0,77,1629057931767.668,2453.839
Depth,0,78,1629057931797.323,2486.968
Depth,0,79,1629057931826.856,2520.477
Depth,0,80,1629057931856.266,2554.444
Depth,0,81,1629057931885.554,2586.823
Depth,0,82,1629057931914.719,2621.149
Depth,0,83,1629057931943.762,2654.679
Depth,0,84,1629057931972.683,2687.275
Depth,0,85,1629057932001.482,2720.096
Depth,0,86,1629057932029.893,2753.413
Depth,0,87,1629057932063.137,2788.423
Depth,0,88,1629057932096.374,2819.996
Depth,0,89,1629057932129.603,2855.093
Depth,0,90,1629057932162.825,2887.234
Depth,0,91,1629057932196.040,2920.325
Depth,0,92,1629057932229.249,2953.814
Depth,0,93,1629057932262.450,2987.170
Depth,0,94,1629057932295.644,3021.680
Depth,0,95,1629057932328.830,3054.961
Depth,0,96,1629057932362.009,3086.831
Depth,0,97,1629057932395.182,3120.448
Depth,0,98,1629057932428.348,3153.672
Depth,0,99,1629057932461.506,3187.328
Depth,0,100,1629057932494.658,3220.420
Depth,0,101,1629057932527.802,3255.190
Depth,0,102,1629057932560.940,3287.535
Depth,0,103,1629057932594.070,3320.349
Depth,0,104,1629057932627.193,3353.745
Depth,0,105,1629057932660.310,3388.786
Depth,0,106,1629057932693.419,3420.405
Depth,0,107,1629057932726.521,3455.531
Depth,0,108,1629057932759.615,3486.951
Depth,0,109,1629057932792.702,3520.642
Depth,0,110,1629057932825.783,3553.762
Depth,0,111,1629057932858.857,3588.297
Depth,0,112,1629057932891.923,3621.230
Depth,0,113,1629057932924.983,3655.725
